prolific_id,condition,jatos_id,itemnum,items,times,firsttime,category,starttime,shortlist,rt,listnum,gender,ageText,age,perseveration,num_valid_responses,is_repeat,proportion_repeat
6317afadedfd0a63eb5d0522,Delayed,655,21,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.576,2,F,62,old,0,28,TRUE,0.428571429
6317afadedfd0a63eb5d0522,Delayed,655,22,pony,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.392,2,F,62,old,0,28,FALSE,0.428571429
6317afadedfd0a63eb5d0522,Delayed,655,23,hamster,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.072,2,F,62,old,0,28,FALSE,0.428571429
6317afadedfd0a63eb5d0522,Delayed,655,24,gerbil,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.736,2,F,62,old,0,28,FALSE,0.428571429
6317afadedfd0a63eb5d0522,Delayed,655,25,hippopotamus,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.736,2,F,62,old,0,28,FALSE,0.428571429
6317afadedfd0a63eb5d0522,Delayed,655,26,owl,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.872,2,F,62,old,0,28,FALSE,0.428571429
6317afadedfd0a63eb5d0522,Delayed,655,27,kitten,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.344,2,F,62,old,0,28,FALSE,0.428571429
6317afadedfd0a63eb5d0522,Delayed,655,28,puppy,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.856,2,F,62,old,0,28,TRUE,0.428571429
6317afadedfd0a63eb5d0522,Delayed,475,1,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.144,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,2,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.599,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,3,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.111,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,4,gorilla,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.337,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,5,puppy,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.983,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,6,deer,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.56,1,F,62,old,0,23,FALSE,
6317afadedfd0a63eb5d0522,Delayed,475,7,elk,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.521,1,F,62,old,0,23,FALSE,
6317afadedfd0a63eb5d0522,Delayed,475,8,monkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.632,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,9,dolphin,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.983,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,10,whaleshark,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.609,1,F,62,old,0,23,FALSE,
6317afadedfd0a63eb5d0522,Delayed,475,11,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.711,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,12,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.824,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,13,bear,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.272,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,14,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.993,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,17,sloth,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.312,1,F,62,old,0,23,FALSE,
6317afadedfd0a63eb5d0522,Delayed,475,18,chimpanzee,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.977,1,F,62,old,0,23,FALSE,
6317afadedfd0a63eb5d0522,Delayed,475,19,kangaroo,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.679,1,F,62,old,0,23,FALSE,
6317afadedfd0a63eb5d0522,Delayed,475,20,groundhog,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.024,1,F,62,old,0,23,TRUE,
6317afadedfd0a63eb5d0522,Delayed,475,21,hedgehog,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.056,1,F,62,old,0,23,FALSE,
6317afadedfd0a63eb5d0522,Delayed,475,22,chipmunk,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.736,1,F,62,old,0,23,FALSE,
6317afadedfd0a63eb5d0522,Delayed,475,23,rabbit,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.632,1,F,62,old,0,23,FALSE,
6317afadedfd0a63eb5d0522,Delayed,475,24,lizard,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.825,1,F,62,old,0,23,FALSE,
6317afadedfd0a63eb5d0522,Delayed,475,25,hare,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.279,1,F,62,old,0,23,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,625,1,monkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,8.392,2,M,22,young,0,6,FALSE,0
6320b3ef5b3c6405eea0f4ca,Delayed,625,2,panther,1.68E+12,1.68E+12,Animals,1.68E+12,0,19.941,2,M,22,young,0,6,FALSE,0
6320b3ef5b3c6405eea0f4ca,Delayed,625,3,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,16.486,2,M,22,young,0,6,FALSE,0
6320b3ef5b3c6405eea0f4ca,Delayed,625,4,porcupine,1.68E+12,1.68E+12,Animals,1.68E+12,0,12.988,2,M,22,young,0,6,FALSE,0
6320b3ef5b3c6405eea0f4ca,Delayed,625,5,tortoise,1.68E+12,1.68E+12,Animals,1.68E+12,0,18.84,2,M,22,young,0,6,FALSE,0
6320b3ef5b3c6405eea0f4ca,Delayed,625,6,whale,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.465,2,M,22,young,0,6,FALSE,0
6320b3ef5b3c6405eea0f4ca,Delayed,522,1,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.839,1,M,22,young,0,12,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,522,2,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.417,1,M,22,young,0,12,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,522,3,cheetah,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.283,1,M,22,young,0,12,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,522,4,hyena,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.338,1,M,22,young,0,12,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,522,5,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.54,1,M,22,young,0,12,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,522,6,trout,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.105,1,M,22,young,0,12,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,522,7,gorilla,1.68E+12,1.68E+12,Animals,1.68E+12,0,8.135,1,M,22,young,0,12,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,522,8,sloth,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.808,1,M,22,young,0,12,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,522,9,badger,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.886,1,M,22,young,0,12,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,522,10,turtle,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.43,1,M,22,young,0,12,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,522,11,kangaroo,1.68E+12,1.68E+12,Animals,1.68E+12,0,11.156,1,M,22,young,0,12,FALSE,
6320b3ef5b3c6405eea0f4ca,Delayed,522,12,koala,1.68E+12,1.68E+12,Animals,1.68E+12,0,12.979,1,M,22,young,0,12,FALSE,
6328c18273754393c988735f,Delayed,616,1,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.431,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,2,duck,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.993,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,3,sheep,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.231,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,4,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.782,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,5,giraffe,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.282,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,6,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.835,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,7,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.423,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,8,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.193,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,9,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.774,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,10,cheetah,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.992,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,11,panther,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.777,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,12,bobcat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.512,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,13,penguin,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.592,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,14,frog,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.454,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,15,toad,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.265,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,16,turtle,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.556,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,17,dolphin,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.672,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,18,whale,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.984,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,19,emu,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.302,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,20,ostrich,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.782,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,21,kangaroo,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.062,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,22,mouse,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.354,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,23,rat,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.757,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,24,capybara,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.321,2,M,23,young,0,33,TRUE,0.484848485
6328c18273754393c988735f,Delayed,616,25,goose,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.748,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,26,swan,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.329,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,27,alligator,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.939,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,28,crocodile,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.916,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,29,gecko,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.645,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,30,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.181,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,31,seal,1.68E+12,1.68E+12,Animals,1.68E+12,0,11.285,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,32,sealion,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.426,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,616,33,walrus,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.766,2,M,23,young,0,33,FALSE,0.484848485
6328c18273754393c988735f,Delayed,558,1,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.441,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,2,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.068,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,3,penguin,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.237,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,4,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.953,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,5,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.126,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,6,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.268,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,7,sheep,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.495,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,8,giraffe,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.253,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,9,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.409,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,10,panther,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.388,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,11,mustang,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.913,1,M,23,young,0,23,FALSE,
6328c18273754393c988735f,Delayed,558,12,eagle,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.072,1,M,23,young,0,23,FALSE,
6328c18273754393c988735f,Delayed,558,13,falcon,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.573,1,M,23,young,0,23,FALSE,
6328c18273754393c988735f,Delayed,558,14,kangaroo,1.68E+12,1.68E+12,Animals,1.68E+12,0,9.765,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,15,mouse,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.117,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,16,capybara,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.958,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,17,frog,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.615,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,18,toad,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.44,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,19,turtle,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.695,1,M,23,young,0,23,TRUE,
6328c18273754393c988735f,Delayed,558,20,monkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.686,1,M,23,young,0,23,FALSE,
6328c18273754393c988735f,Delayed,558,21,chipmunk,1.68E+12,1.68E+12,Animals,1.68E+12,0,11.094,1,M,23,young,0,23,FALSE,
6328c18273754393c988735f,Delayed,558,22,woodchuck,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.306,1,M,23,young,0,23,FALSE,
6328c18273754393c988735f,Delayed,558,23,beaver,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.539,1,M,23,young,0,23,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,658,1,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.052,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,2,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.013,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,3,monkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.257,2,F,21,young,0,23,FALSE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,4,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.702,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,5,bug,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.651,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,6,insect,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.341,2,F,21,young,0,23,FALSE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,7,caterpillar,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.56,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,8,gorilla,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.103,2,F,21,young,0,23,FALSE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,9,turtle,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.881,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,10,lizard,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.155,2,F,21,young,0,23,FALSE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,11,giraffe,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.419,2,F,21,young,0,23,FALSE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,12,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.884,2,F,21,young,0,23,FALSE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,13,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.916,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,14,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.669,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,15,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.213,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,16,orangutan,1.68E+12,1.68E+12,Animals,1.68E+12,0,13.112,2,F,21,young,0,23,FALSE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,17,chimpanzee,1.68E+12,1.68E+12,Animals,1.68E+12,0,9.411,2,F,21,young,0,23,FALSE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,18,caracal,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.866,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,19,serval,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.469,2,F,21,young,0,23,FALSE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,20,shark,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.571,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,21,fish,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.924,2,F,21,young,0,23,TRUE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,22,woollymammoth,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.345,2,F,21,young,0,23,FALSE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,658,23,sabretoothtiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.868,2,F,21,young,0,23,FALSE,0.52173913
63312d50b69dc2a2122ed1c2,Delayed,520,1,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.403,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,2,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.947,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,3,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.992,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,4,mouse,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.08,1,F,21,young,0,24,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,520,5,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.963,1,F,21,young,0,24,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,520,6,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.044,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,7,bird,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.16,1,F,21,young,0,24,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,520,8,hawk,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.423,1,F,21,young,0,24,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,520,9,bull,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.631,1,F,21,young,0,24,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,520,10,turtle,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.468,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,11,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.722,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,12,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.283,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,13,moose,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.057,1,F,21,young,0,24,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,520,14,goose,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.503,1,F,21,young,0,24,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,520,15,cougar,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.185,1,F,21,young,0,24,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,520,16,caracal,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.488,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,17,platypus,1.68E+12,1.68E+12,Animals,1.68E+12,0,9.94,1,F,21,young,0,24,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,520,18,fish,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.683,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,19,shark,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.859,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,20,worm,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.18,1,F,21,young,0,24,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,520,21,bug,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.183,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,22,caterpillar,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.094,1,F,21,young,0,24,TRUE,
63312d50b69dc2a2122ed1c2,Delayed,520,23,chicken,1.68E+12,1.68E+12,Animals,1.68E+12,0,9.914,1,F,21,young,0,24,FALSE,
63312d50b69dc2a2122ed1c2,Delayed,520,24,duck,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.754,1,F,21,young,0,24,FALSE,
6332517a492e9ac48804f991,Immediate,368,1,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.383,1,M,65,old,0,16,FALSE,
6332517a492e9ac48804f991,Immediate,368,2,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.766,1,M,65,old,0,16,FALSE,
6332517a492e9ac48804f991,Immediate,368,3,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.264,1,M,65,old,0,16,FALSE,
6332517a492e9ac48804f991,Immediate,368,4,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.149,1,M,65,old,0,16,FALSE,
6332517a492e9ac48804f991,Immediate,368,5,polarbear,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.897,1,M,65,old,0,16,FALSE,
6332517a492e9ac48804f991,Immediate,368,6,giraffe,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.449,1,M,65,old,0,16,TRUE,
6332517a492e9ac48804f991,Immediate,368,7,monkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.493,1,M,65,old,0,16,TRUE,
6332517a492e9ac48804f991,Immediate,368,8,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.906,1,M,65,old,0,16,TRUE,
6332517a492e9ac48804f991,Immediate,368,9,cougar,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.951,1,M,65,old,0,16,FALSE,
6332517a492e9ac48804f991,Immediate,368,10,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.141,1,M,65,old,0,16,FALSE,
6332517a492e9ac48804f991,Immediate,368,11,alligator,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.043,1,M,65,old,0,16,TRUE,
6332517a492e9ac48804f991,Immediate,368,12,walrus,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.44,1,M,65,old,0,16,FALSE,
6332517a492e9ac48804f991,Immediate,368,13,buffalo,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.396,1,M,65,old,0,16,TRUE,
6332517a492e9ac48804f991,Immediate,368,14,bear,1.68E+12,1.68E+12,Animals,1.68E+12,0,11.418,1,M,65,old,0,16,TRUE,
6332517a492e9ac48804f991,Immediate,368,16,antelope,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.666,1,M,65,old,0,16,TRUE,
6332517a492e9ac48804f991,Immediate,368,17,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.301,1,M,65,old,0,16,TRUE,
6332517a492e9ac48804f991,Immediate,368,1,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.835,2,M,65,old,0,12,TRUE,0.666666667
6332517a492e9ac48804f991,Immediate,368,2,giraffe,1.68E+12,1.68E+12,Animals,1.68E+12,0,8.507,2,M,65,old,0,12,TRUE,0.666666667
6332517a492e9ac48804f991,Immediate,368,3,buffalo,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.774,2,M,65,old,0,12,TRUE,0.666666667
6332517a492e9ac48804f991,Immediate,368,4,monkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.945,2,M,65,old,0,12,TRUE,0.666666667
6332517a492e9ac48804f991,Immediate,368,5,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.495,2,M,65,old,0,12,TRUE,0.666666667
6332517a492e9ac48804f991,Immediate,368,6,bear,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.418,2,M,65,old,0,12,TRUE,0.666666667
