jatos_id,prolific_id,condition,itemnum,items,times,firsttime,category,starttime,shortlist,rt,gender,genderText,ageText,didYouTry,understand,comments,listnum,age
549,5f1215c24862ae13032bad4e,Delayed,10,fish,1684522827025,1684522824237,Animals,1684522800747,0,4.732,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,11,lizard,1684522830121,1684522828530,Animals,1684522800747,0,3.096,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,12,hippopotamus,1684522839266,1684522834058,Animals,1684522800747,0,9.145,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,13,rabbit,1684522840654,1684522839862,Animals,1684522800747,0,1.388,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,14,wolf,1684522842830,1684522842366,Animals,1684522800747,0,2.176,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,15,fox,1684522844554,1684522842989,Animals,1684522800747,0,1.724,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,16,deer,1684522848115,1684522847558,Animals,1684522800747,0,3.561,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,17,cow,1684522849478,1684522848731,Animals,1684522800747,0,1.363,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,18,rooster,1684522851589,1684522849785,Animals,1684522800747,0,2.111,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,19,sheep,1684522852972,1684522852088,Animals,1684522800747,0,1.383,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,20,sheep,1684522854800,1684522853338,Animals,1684522800747,0,1.828,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,21,horse,1684522856870,1684522855361,Animals,1684522800747,0,2.07,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,22,monkey,1684522861521,1684522860733,Animals,1684522800747,0,4.651,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,23,bear,1684522862222,1684522861746,Animals,1684522800747,0,0.701,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,24,kangaroo,1684522864513,1684522862922,Animals,1684522800747,0,2.291,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,25,zebra,1684522866022,1684522864923,Animals,1684522800747,0,1.509,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,26,camel,1684522869550,1684522868290,Animals,1684522800747,0,3.528,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,27,panda,1684522871154,1684522869946,Animals,1684522800747,0,1.604,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,28,gorilla,1684522875151,1684522872824,Animals,1684522800747,0,3.997,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,29,goat,1684522876224,1684522875728,Animals,1684522800747,0,1.073,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,30,dolphin,1684522883580,1684522880910,Animals,1684522800747,0,7.356,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,31,sloth,1684522884821,1684522884125,Animals,1684522800747,0,1.241,F,"",24,Y,Y,"",1,Young
549,5f1215c24862ae13032bad4e,Delayed,32,horse,1684522889835,1684522888154,Animals,1684522800747,0,5.014,F,"",24,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,1,dog,1684522982137,1684522981081,Animals,1684522978804,0,3.333,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,2,cat,1684522984072,1684522983007,Animals,1684522978804,0,1.935,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,3,raccoon,1684522986944,1684522984415,Animals,1684522978804,0,2.872,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,4,deer,1684522988559,1684522987335,Animals,1684522978804,0,1.615,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,5,moose,1684522990416,1684522988968,Animals,1684522978804,0,1.857,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,6,bear,1684522994400,1684522993031,Animals,1684522978804,0,3.984,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,7,woollymammoth,1684523000359,1684522998151,Animals,1684522978804,0,5.959,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,8,dodo,1684523006415,1684523001279,Animals,1684522978804,0,6.056,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,9,tortoise,1684523011751,1684523008815,Animals,1684522978804,0,5.336,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,10,tiger,1684523018079,1684523016991,Animals,1684522978804,0,6.328,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,11,lion,1684523020263,1684523018686,Animals,1684522978804,0,2.184,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,12,walrus,1684523023039,1684523021015,Animals,1684522978804,0,2.776,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,13,hippopotamus,1684523027655,1684523025950,Animals,1684522978804,0,4.616,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,14,lemur,1684523030406,1684523028062,Animals,1684522978804,0,2.751,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,15,toucan,1684523037271,1684523035247,Animals,1684522978804,0,6.865,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,16,lizard,1684523041791,1684523039783,Animals,1684522978804,0,4.52,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,17,chicken,1684523043975,1684523042190,Animals,1684522978804,0,2.184,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,18,pig,1684523047719,1684523046574,Animals,1684522978804,0,3.744,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,19,horse,1684523050232,1684523048615,Animals,1684522978804,0,2.513,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,20,donkey,1684523053688,1684523051152,Animals,1684522978804,0,3.456,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,21,whale,1684523062455,1684523060399,Animals,1684522978804,0,8.767,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,22,kangaroo,1684523067247,1684523064318,Animals,1684522978804,0,4.792,F,"",21,Y,Y,"",1,Young
550,5f63a1e5192b540bf182227d,Delayed,23,snake,1684523069151,1684523068207,Animals,1684522978804,0,1.904,F,"",21,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,1,lion,1684523222678,1684523221802,Animals,1684523220128,0,2.55,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,2,zebra,1684523226474,1684523225201,Animals,1684523220128,0,3.796,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,3,cow,1684523227058,1684523226661,Animals,1684523220128,0,0.584,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,4,dog,1684523228657,1684523228299,Animals,1684523220128,0,1.599,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,5,cat,1684523229592,1684523228815,Animals,1684523220128,0,0.935,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,6,penguin,1684523231580,1684523230602,Animals,1684523220128,0,1.988,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,7,dolphin,1684523232982,1684523231735,Animals,1684523220128,0,1.402,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,8,toucan,1684523241041,1684523237165,Animals,1684523220128,0,8.059,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,9,rhinoceros,1684523245783,1684523244927,Animals,1684523220128,0,4.742,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,10,whale,1684523247963,1684523247303,Animals,1684523220128,0,2.18,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,11,shrimp,1684523250739,1684523249793,Animals,1684523220128,0,2.776,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,12,tilapia,1684523252987,1684523251295,Animals,1684523220128,0,2.248,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,13,salmon,1684523254812,1684523253730,Animals,1684523220128,0,1.825,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,14,sardine,1684523259456,1684523258318,Animals,1684523220128,0,4.644,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,15,polarbear,1684523265784,1684523263478,Animals,1684523220128,0,6.328,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,16,gorilla,1684523273121,1684523272203,Animals,1684523220128,0,7.337,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,17,chimpanzee,1684523274591,1684523273635,Animals,1684523220128,0,1.47,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,18,elephant,1684523279335,1684523278313,Animals,1684523220128,0,4.744,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,19,mouse,1684523282179,1684523281421,Animals,1684523220128,0,2.844,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,20,rat,1684523282953,1684523282489,Animals,1684523220128,0,0.774,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,21,deer,1684523287216,1684523286595,Animals,1684523220128,0,4.263,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,22,sheep,1684523288258,1684523287518,Animals,1684523220128,0,1.042,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,23,pig,1684523291030,1684523290524,Animals,1684523220128,0,2.772,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,24,goat,1684523293396,1684523292893,Animals,1684523220128,0,2.366,M,"",25,Y,Y,"",1,Young
551,5f850cd39e097f1f273a755d,Delayed,25,hippopotamus,1684523301994,1684523300614,Animals,1684523220128,0,8.598,M,"",25,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,1,bear,1684523240298,1684523239653,Animals,1684523237474,0,2.824,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,2,dog,1684523241649,1684523241283,Animals,1684523237474,0,1.351,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,3,deer,1684523243190,1684523242564,Animals,1684523237474,0,1.541,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,4,cat,1684523244460,1684523243865,Animals,1684523237474,0,1.27,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,5,horse,1684523247435,1684523246584,Animals,1684523237474,0,2.975,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,6,pig,1684523248500,1684523247919,Animals,1684523237474,0,1.065,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,7,cow,1684523249729,1684523249154,Animals,1684523237474,0,1.229,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,8,fly,1684523253419,1684523252985,Animals,1684523237474,0,3.69,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,9,ant,1684523254071,1684523253605,Animals,1684523237474,0,0.652,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,10,ladybug,1684523257544,1684523255038,Animals,1684523237474,0,3.473,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,11,tiger,1684523258640,1684523257713,Animals,1684523237474,0,1.096,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,12,lion,1684523259840,1684523258893,Animals,1684523237474,0,1.2,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,13,lizard,1684523265343,1684523263687,Animals,1684523237474,0,5.503,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,14,bird,1684523267513,1684523266201,Animals,1684523237474,0,2.17,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,15,goat,1684523271197,1684523270281,Animals,1684523237474,0,3.684,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,16,whale,1684523276601,1684523275918,Animals,1684523237474,0,5.404,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,17,shark,1684523277545,1684523276803,Animals,1684523237474,0,0.944,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,18,dolphin,1684523280644,1684523277953,Animals,1684523237474,0,3.099,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,19,fish,1684523282232,1684523281182,Animals,1684523237474,0,1.588,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,20,starfish,1684523285391,1684523283840,Animals,1684523237474,0,3.159,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,21,bee,1684523291270,1684523290877,Animals,1684523237474,0,5.879,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,22,hornet,1684523292788,1684523291957,Animals,1684523237474,0,1.518,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,23,wasp,1684523294639,1684523293283,Animals,1684523237474,0,1.851,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,24,sloth,1684523299942,1684523298929,Animals,1684523237474,0,5.303,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,25,seal,1684523303045,1684523301950,Animals,1684523237474,0,3.103,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,26,killerwhale,1684523306983,1684523304804,Animals,1684523237474,0,3.938,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,27,moose,1684523311721,1684523311071,Animals,1684523237474,0,4.738,F,"",22,Y,Y,"",1,Young
552,60fce319094706567dd18681,Delayed,28,squirrel,1684523317875,1684523315834,Animals,1684523237474,0,6.154,F,"",22,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,1,flamingo,1684523357087,1684523354950,Animals,1684523353099,0,3.988,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,2,koala,1684523359904,1684523359157,Animals,1684523353099,0,2.817,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,3,cat,1684523361001,1684523360273,Animals,1684523353099,0,1.097,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,4,dog,1684523362235,1684523361520,Animals,1684523353099,0,1.234,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,5,fish,1684523364352,1684523363758,Animals,1684523353099,0,2.117,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,6,giraffe,1684523367445,1684523365737,Animals,1684523353099,0,3.093,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,7,horse,1684523368889,1684523368049,Animals,1684523353099,0,1.444,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,8,starfish,1684523376032,1684523373691,Animals,1684523353099,0,7.143,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,9,octopus,1684523383832,1684523377311,Animals,1684523353099,0,7.8,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,10,turtle,1684523389971,1684523385011,Animals,1684523353099,0,6.139,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,11,sealion,1684523396753,1684523394579,Animals,1684523353099,0,6.782,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,12,lion,1684523397995,1684523397130,Animals,1684523353099,0,1.242,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,13,tiger,1684523398981,1684523398306,Animals,1684523353099,0,0.986,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,14,sloth,1684523401355,1684523400401,Animals,1684523353099,0,2.374,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,15,caterpillar,1684523403761,1684523402173,Animals,1684523353099,0,2.406,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,16,butterfly,1684523407859,1684523404169,Animals,1684523353099,0,4.098,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,17,ant,1684523410895,1684523410405,Animals,1684523353099,0,3.036,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,18,bee,1684523412429,1684523411863,Animals,1684523353099,0,1.534,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,19,wasp,1684523416200,1684523415389,Animals,1684523353099,0,3.771,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,20,lizard,1684523421902,1684523420639,Animals,1684523353099,0,5.702,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,21,bird,1684523423109,1684523422490,Animals,1684523353099,0,1.207,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,22,worm,1684523428976,1684523428329,Animals,1684523353099,0,5.867,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,23,monkey,1684523434542,1684523433523,Animals,1684523353099,0,5.566,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,24,chimpanzee,1684523437012,1684523435041,Animals,1684523353099,0,2.47,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,25,gorilla,1684523440574,1684523439667,Animals,1684523353099,0,3.562,F,"",19,Y,Y,"",1,Young
555,61019c7bfef4b6c8de7d5f55,Delayed,26,elephant,1684523442334,1684523440999,Animals,1684523353099,0,1.76,F,"",19,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,1,duck,1684523374714,1684523372266,Animals,1684523368119,0,6.595,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,2,bird,1684523377424,1684523376077,Animals,1684523368119,0,2.71,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,3,shark,1684523388063,1684523379083,Animals,1684523368119,0,10.639,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,4,tiger,1684523390486,1684523389198,Animals,1684523368119,0,2.423,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,5,elephant,1684523393870,1684523391365,Animals,1684523368119,0,3.384,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,6,zebra,1684523396179,1684523394703,Animals,1684523368119,0,2.309,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,7,raccoon,1684523402126,1684523398932,Animals,1684523368119,0,5.947,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,8,squirrel,1684523405627,1684523403488,Animals,1684523368119,0,3.501,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,9,mouse,1684523408993,1684523407006,Animals,1684523368119,0,3.366,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,10,chicken,1684523412963,1684523411170,Animals,1684523368119,0,3.97,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,11,rooster,1684523415586,1684523413771,Animals,1684523368119,0,2.623,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,12,swan,1684523418027,1684523416837,Animals,1684523368119,0,2.441,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,13,bull,1684523425093,1684523424155,Animals,1684523368119,0,7.066,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,14,turtle,1684523428773,1684523427134,Animals,1684523368119,0,3.68,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,15,bear,1684523431915,1684523430801,Animals,1684523368119,0,3.142,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,16,flamingo,1684523438229,1684523436076,Animals,1684523368119,0,6.314,F,"",24,Y,Y,"",1,Young
556,6236fe0ee063333a3e1ba72a,Delayed,17,horse,1684523442647,1684523441382,Animals,1684523368119,0,4.418,F,"",24,Y,Y,"",1,Young
557,60b0334a2e48ac0856f33161,Delayed,1,dog,1684523611749,1684523609573,Animals,1684523606712,0,5.037,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,2,cat,1684523615050,1684523613779,Animals,1684523606712,0,3.301,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,3,zebra,1684523618165,1684523616331,Animals,1684523606712,0,3.115,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,4,lion,1684523621557,1684523619099,Animals,1684523606712,0,3.392,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,5,tiger,1684523624382,1684523623180,Animals,1684523606712,0,2.825,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,6,jaguar,1684523628441,1684523626727,Animals,1684523606712,0,4.059,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,7,moose,1684523632895,1684523629566,Animals,1684523606712,0,4.454,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,8,deer,1684523635966,1684523635035,Animals,1684523606712,0,3.071,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,9,human,1684523640586,1684523639630,Animals,1684523606712,0,4.62,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,10,panda,1684523646159,1684523644781,Animals,1684523606712,0,5.573,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,11,monkey,1684523648321,1684523646496,Animals,1684523606712,0,2.162,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,12,koala,1684523655269,1684523653636,Animals,1684523606712,0,6.948,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,13,giraffe,1684523667234,1684523664972,Animals,1684523606712,0,11.965,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,14,panther,1684523675108,1684523673011,Animals,1684523606712,0,7.874,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,15,cheetah,1684523681074,1684523679605,Animals,1684523606712,0,5.966,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,16,guineapig,1684523692080,1684523683130,Animals,1684523606712,0,11.006,M,"",22,Y,Y,N/A,1,Young
557,60b0334a2e48ac0856f33161,Delayed,17,hamster,1684523695624,1684523694066,Animals,1684523606712,0,3.544,M,"",22,Y,Y,N/A,1,Young
558,6328c18273754393c988735f,Delayed,1,cow,1684523696510,1684523695102,Animals,1684523693069,0,3.441,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,2,pig,1684523697578,1684523696872,Animals,1684523693069,0,1.068,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,3,penguin,1684523699815,1684523698248,Animals,1684523693069,0,2.237,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,4,cat,1684523700768,1684523700244,Animals,1684523693069,0,0.953,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,5,tiger,1684523702894,1684523701551,Animals,1684523693069,0,2.126,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,6,lion,1684523704162,1684523703113,Animals,1684523693069,0,1.268,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,7,sheep,1684523705657,1684523704801,Animals,1684523693069,0,1.495,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,8,giraffe,1684523711910,1684523709742,Animals,1684523693069,0,6.253,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,9,elephant,1684523714319,1684523712323,Animals,1684523693069,0,2.409,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,10,panther,1684523715707,1684523714550,Animals,1684523693069,0,1.388,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,11,mustang,1684523720620,1684523715928,Animals,1684523693069,0,4.913,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,12,eagle,1684523725692,1684523724761,Animals,1684523693069,0,5.072,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,13,falcon,1684523728265,1684523727006,Animals,1684523693069,0,2.573,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,14,kangaroo,1684523738030,1684523735673,Animals,1684523693069,0,9.765,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,15,mouse,1684523739147,1684523738296,Animals,1684523693069,0,1.117,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,16,capybara,1684523744105,1684523739612,Animals,1684523693069,0,4.958,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,17,frog,1684523746720,1684523745901,Animals,1684523693069,0,2.615,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,18,toad,1684523748160,1684523747536,Animals,1684523693069,0,1.44,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,19,turtle,1684523749855,1684523748497,Animals,1684523693069,0,1.695,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,20,monkey,1684523754541,1684523751497,Animals,1684523693069,0,4.686,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,21,chipmunk,1684523765635,1684523761644,Animals,1684523693069,0,11.094,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,22,woodchuck,1684523768941,1684523766657,Animals,1684523693069,0,3.306,M,"",23,Y,Y,"",1,Young
558,6328c18273754393c988735f,Delayed,23,beaver,1684523770480,1684523769302,Animals,1684523693069,0,1.539,M,"",23,Y,Y,"",1,Young
560,60e9fd8a2f52070be49cf317,Delayed,1,pig,1684524136062,1684524135090,Animals,1684524132599,0,3.463,M,"",23,Y,Y,"",1,Young
560,60e9fd8a2f52070be49cf317,Delayed,2,dog,1684524137608,1684524137240,Animals,1684524132599,0,1.546,M,"",23,Y,Y,"",1,Young
