jatos_id,prolific_id,condition,gamenum,itemnum,items,times,firsttime,category,starttime,shortlist,rt,gender,genderText,ageText,didYouTry,understand,comments
404,61140fbc763ecf6f2de71183,Delayed,1,15,hog,1684171271145,1684171273145,Animals,1684171249704,0,0.728,F,,24,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,16,guinea pig,1684171275786,1684171276025,Animals,1684171249704,0,4.641,M,,24,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,17,manta ray,1684171277185,1684171277577,Animals,1684171249704,0,1.399,M,,20,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,18,whale,1684171278434,1684171278857,Animals,1684171249704,0,1.249,M,,24,Y,Y,I felt like it was tougher to think of animals after the mathematic questions
404,61140fbc763ecf6f2de71183,Delayed,1,19,shark,1684171279593,1684171281498,Animals,1684171249704,0,1.159,M,,22,Y,N,""
404,61140fbc763ecf6f2de71183,Delayed,1,20,fish,1684171281905,1684171287378,Animals,1684171249704,0,2.312,M,,23,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,21,panda,1684171287873,1684171288361,Animals,1684171249704,0,5.968,F,,24,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,22,koala,1684171288969,1684171299098,Animals,1684171249704,0,1.096,F,,22,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,23,monkey,1684171300001,1684171300505,Animals,1684171249704,0,11.032,F,,22,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,24,gorilla,1684171301273,1684171301674,Animals,1684171249704,0,1.272,M,,25,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,25,orangutan,1684171303585,1684171303993,Animals,1684171249704,0,2.312,F,,25,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,26,polar bear,1684171306210,1684171306594,Animals,1684171249704,0,2.625,F,,20,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,27,meerkat,1684171307601,1684171313202,Animals,1684171249704,0,1.391,F,,21,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,28,grizzly bear,1684171315017,1684171316722,Animals,1684171249704,0,7.416,M,,21,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,29,lion,1684171317466,1684171317842,Animals,1684171249704,0,2.449,M,,20,Y,Y,n/a
404,61140fbc763ecf6f2de71183,Delayed,1,30,tiger,1684171318345,1684171322130,Animals,1684171249704,0,0.879,F,,23,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,31,snake,1684171322650,1684171322930,Animals,1684171249704,0,4.305,F,,25,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,32,alligator,1684171323929,1684171324201,Animals,1684171249704,0,1.279,F,,22,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,33,crocodile,1684171325881,1684171326170,Animals,1684171249704,0,1.952,F,,25,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,34,turtle,1684171327387,1684171327818,Animals,1684171249704,0,1.506,F,,24,Y,Y,""
404,61140fbc763ecf6f2de71183,Delayed,1,35,newt,1684171328578,1684171329138,Animals,1684171249704,0,1.191,M,,68,Y,Y," Not confused but I find these types of things stressful as I have some """"brain fog"""" due to age and health issues. I cant seem to think as """"fast"""" as in the past."
404,61140fbc763ecf6f2de71183,Delayed,1,36,annoli,1684171331754,,Animals,1684171249704,0,3.176,F,,60,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,1,cat,1684170372684,1684170371149,Animals,1684170368572,0,4.112,F,,62,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,2,dog,1684170374370,1684170373443,Animals,1684170368572,0,1.686,M,,61,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,3,elephant,1684170377639,1684170376215,Animals,1684170368572,0,3.269,M,,81,Y,Y,I was not confused.
403,5e4ccf6b4028e711db748f95,Delayed,2,4,horse,1684170379646,1684170378217,Animals,1684170368572,0,2.007,M,,75,Y,Y," No confusion of which I was aware!

Thanks for letting me participate and thanks for adding to our body of knowledge. :)"
403,5e4ccf6b4028e711db748f95,Delayed,2,5,lizard,1684170383505,1684170381344,Animals,1684170368572,0,3.859,F,,65,Y,Y,I wasn't confused in the task. Thank you.
403,5e4ccf6b4028e711db748f95,Delayed,2,6,tiger,1684170384975,1684170383903,Animals,1684170368572,0,1.47,F,,60,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,7,deer,1684170387128,1684170386314,Animals,1684170368572,0,2.153,F,,63,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,8,iguana,1684170390663,1684170389087,Animals,1684170368572,0,3.535,F,,60,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,9,racoon,1684170395726,1684170393572,Animals,1684170368572,0,5.063,M,,65,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,10,possum,1684170398364,1684170396409,Animals,1684170368572,0,2.638,M,,68,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,11,spider,1684170401587,1684170400611,Animals,1684170368572,0,3.223,F,,75,Y,Y,I didn't know what the numbers with a slash signified
403,5e4ccf6b4028e711db748f95,Delayed,2,12,frog,1684170405522,1684170404344,Animals,1684170368572,0,3.935,M,,67,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,13,toad,1684170406946,1684170405769,Animals,1684170368572,0,1.424,F,,62,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,14,flamigo,1684170410880,1684170408237,Animals,1684170368572,0,3.934,M,,66,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,15,whale,1684170418893,1684170417809,Animals,1684170368572,0,8.013,M,,67,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,16,seal,1684170420149,1684170419080,Animals,1684170368572,0,1.256,M,,66,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,17,fissh,1684170423881,1684170422880,Animals,1684170368572,0,3.732,M,,61,Y,Y,i forgot to hit enter on the first animal task
403,5e4ccf6b4028e711db748f95,Delayed,2,18,kangaroo,1684170430542,1684170427837,Animals,1684170368572,0,6.661,M,,68,Y,Y,YOUR STUDY IS WELL EXPLAINED
403,5e4ccf6b4028e711db748f95,Delayed,2,19,lion,1684170433279,1684170432048,Animals,1684170368572,0,2.737,F,,63,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,20,wolf,1684170434327,1684170433651,Animals,1684170368572,0,1.048,F,,62,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,21,fox,1684170438477,1684170435086,Animals,1684170368572,0,4.15,F,,63,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,2,22,bee,1684170453088,1684170450031,Animals,1684170368572,0,14.611,F,,63,Y,Y," I didn't immediately realize I had to press Enter  on the math tasks. I was waiting for the page to automatically advance instead.  My bad, sorry!"
403,5e4ccf6b4028e711db748f95,Delayed,1,1,dog,1684170541960,1684170541367,Animals,1684170538751,0,3.209,M,,69,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,2,cat,1684170543158,1684170542432,Animals,1684170538751,0,1.198,F,,71,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,3,lizard,1684170545225,1684170543724,Animals,1684170538751,0,2.067,F,,75,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,4,owl,1684170547441,1684170546573,Animals,1684170538751,0,2.216,F,,62,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,5,bird,1684170548871,1684170548056,Animals,1684170538751,0,1.43,F,,62,Y,Y," I was not confused about the instructions, but don't know if I did the math problems correctly."
403,5e4ccf6b4028e711db748f95,Delayed,1,6,eagle,1684170550274,1684170549227,Animals,1684170538751,0,1.403,M,,62,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,7,frog,1684170554480,1684170553168,Animals,1684170538751,0,4.206,M,,65,Y,Y,n/a
403,5e4ccf6b4028e711db748f95,Delayed,1,8,toad,1684170556655,1684170555602,Animals,1684170538751,0,2.175,F,,62,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,9,fish,1684170558076,1684170557051,Animals,1684170538751,0,1.421,M,,63,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,10,elephant,1684170563029,1684170561255,Animals,1684170538751,0,4.953,M,,60,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,11,gecko,1684170568144,1684170566740,Animals,1684170538751,0,5.115,F,,63,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,12,worm,1684170572763,1684170572023,Animals,1684170538751,0,4.619,F,,62,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,13,bee,1684170575253,1684170574835,Animals,1684170538751,0,2.49,M,,66,Y,Y," The information was clearly presented and the questions were easy to understand. 
Also, there were no technical errors. 
Good luck with your research.
"
403,5e4ccf6b4028e711db748f95,Delayed,1,14,eel,1684170582596,1684170581967,Animals,1684170538751,0,7.343,F,,62,Y,Y,Thank you!
403,5e4ccf6b4028e711db748f95,Delayed,1,15,tiger,1684170586556,1684170585677,Animals,1684170538751,0,3.96,F,,65,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,16,lion,1684170588164,1684170587152,Animals,1684170538751,0,1.608,M,,62,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,17,wolf,1684170589092,1684170588412,Animals,1684170538751,0,0.928,M,,71,Y,Y," I was extremely confused about the math. In high school I received D in general math. I have Multiple Sclerosis, so my typing speed is impacted."
403,5e4ccf6b4028e711db748f95,Delayed,1,18,fox,1684170592251,1684170590527,Animals,1684170538751,0,3.159,M,,66,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,19,ram,1684170595960,1684170595210,Animals,1684170538751,0,3.709,F,,69,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,20,goat,1684170597669,1684170596466,Animals,1684170538751,0,1.709,F,,70,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,21,horse,1684170600061,1684170598967,Animals,1684170538751,0,2.392,M,,24,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,22,camel,1684170605551,1684170603489,Animals,1684170538751,0,5.49,F,,63,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,23,whale,1684170612655,1684170611873,Animals,1684170538751,0,7.104,M,,70,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,24,dolphin,1684170618880,1684170613707,Animals,1684170538751,0,6.225,F,,64,N,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,25,seal,1684170620904,1684170620085,Animals,1684170538751,0,2.024,F,,62,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,26,bear,1684170623650,1684170622815,Animals,1684170538751,0,2.746,M,,70,Y,Y,""
403,5e4ccf6b4028e711db748f95,Delayed,1,27,hog,1684170625862,1684170624952,Animals,1684170538751,0,2.212,F,,23,Y,Y,Wasn't sure if I had already submitted something or not!
403,5e4ccf6b4028e711db748f95,Delayed,1,28,pig,1684170627248,1684170626199,Animals,1684170538751,0,1.386,M,,63,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,1,monkey,1684169816767,1684169815448,Animals,1684169813510,0,3.257,M,,25,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,2,pigeon,1684169818386,1684169817109,Animals,1684169813510,0,1.619,M,,23,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,3,donkey,1684169820247,1684169819059,Animals,1684169813510,0,1.861,F,,22,Y,Y,I struggled naming animals as i have a learning disability that makes it hard to spell
402,5fff3f938921560203546f23,Delayed,2,4,elephant,1684169821895,1684169820497,Animals,1684169813510,0,1.648,F,,21,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,5,giraffe,1684169823989,1684169822557,Animals,1684169813510,0,2.094,F,,20,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,6,cat,1684169824828,1684169824263,Animals,1684169813510,0,0.839,M,,25,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,7,dog,1684169826035,1684169825187,Animals,1684169813510,0,1.207,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
402,5fff3f938921560203546f23,Delayed,2,8,snake,1684169828717,1684169827496,Animals,1684169813510,0,2.682,F,,24,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,9,bird,1684169831123,1684169829381,Animals,1684169813510,0,2.406,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
402,5fff3f938921560203546f23,Delayed,2,10,parrot,1684169834818,1684169832793,Animals,1684169813510,0,3.695,M,,22,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,11,koala,1684169839624,1684169838196,Animals,1684169813510,0,4.806,F,,24,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,12,lemur,1684169850812,1684169849668,Animals,1684169813510,0,11.188,M,,20,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,13,fish,1684169853546,1684169852459,Animals,1684169813510,0,2.734,F,,20,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,14,guinea pig,1684169857963,1684169855300,Animals,1684169813510,0,4.417,F,,21,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,15,chicken,1684169860641,1684169858439,Animals,1684169813510,0,2.678,F,,24,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,16,duck,1684169861772,1684169861190,Animals,1684169813510,0,1.131,F,,22,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,17,goose,1684169863762,1684169862331,Animals,1684169813510,0,1.99,M,,28,Y,N,""
402,5fff3f938921560203546f23,Delayed,2,18,hummingbird,1684169868767,1684169865402,Animals,1684169813510,0,5.005,F,,22,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,19,rat,1684169873954,1684169873038,Animals,1684169813510,0,5.187,F,,20,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,20,mouse,1684169875215,1684169874437,Animals,1684169813510,0,1.261,M,,22,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,21,cockroach,1684169878592,1684169875992,Animals,1684169813510,0,3.377,F,,23,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,22,honeybee,1684169880708,1684169879347,Animals,1684169813510,0,2.116,M,,24,Y,"",""
402,5fff3f938921560203546f23,Delayed,2,23,bumble bee,1684169882858,1684169881252,Animals,1684169813510,0,2.15,F,,21,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,24,frog,1684169890171,1684169889496,Animals,1684169813510,0,7.313,F,,23,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,25,toad,1684169891243,1684169890607,Animals,1684169813510,0,1.072,F,,25,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,26,tadpole,1684169894835,1684169891719,Animals,1684169813510,0,3.592,F,,24,Y,Y,""
402,5fff3f938921560203546f23,Delayed,2,27,catfish,1684169900262,1684169898873,Animals,1684169813510,0,5.427,M,,20,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,1,bird,1684169981301,1684169981674,Animals,1684169977965,0,3.336,M,,25,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,2,pigeon,1684169983662,1684169983854,Animals,1684169977965,0,2.361,F,,24,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,3,rat,1684169984770,1684169985089,Animals,1684169977965,0,1.108,M,,24,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,4,mouse,1684169985746,1684169986132,Animals,1684169977965,0,0.976,M,,20,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,5,cockroach,1684169987524,1684169987887,Animals,1684169977965,0,1.778,M,,24,Y,Y,I felt like it was tougher to think of animals after the mathematic questions
402,5fff3f938921560203546f23,Delayed,1,6,elephant,1684169988951,1684169989248,Animals,1684169977965,0,1.427,M,,22,Y,N,""
402,5fff3f938921560203546f23,Delayed,1,7,lemur,1684169989976,1684169990396,Animals,1684169977965,0,1.025,M,,23,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,8,giraffe,1684169991455,1684169994045,Animals,1684169977965,0,1.479,F,,24,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,9,iguana,1684169996508,1684169997292,Animals,1684169977965,0,5.053,F,,22,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,10,cat,1684169997814,1684169998273,Animals,1684169977965,0,1.306,F,,22,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,11,dog,1684169998670,1684169999130,Animals,1684169977965,0,0.856,M,,25,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,12,catfish,1684170000232,1684170001342,Animals,1684169977965,0,1.562,F,,25,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,13,tadpole,1684170002371,1684170002736,Animals,1684169977965,0,2.139,F,,20,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,14,frog,1684170003524,1684170004005,Animals,1684169977965,0,1.153,F,,21,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,15,toad,1684170004574,1684170010077,Animals,1684169977965,0,1.05,M,,21,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,16,peacock,1684170013668,1684170015746,Animals,1684169977965,0,9.094,M,,20,Y,Y,n/a
402,5fff3f938921560203546f23,Delayed,1,17,bumblebee,1684170017406,1684170017757,Animals,1684169977965,0,3.738,F,,23,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,18,honeybee,1684170018894,1684170028550,Animals,1684169977965,0,1.488,F,,25,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,19,tiger,1684170029207,1684170029545,Animals,1684169977965,0,10.313,F,,22,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,20,lion,1684170031026,1684170031565,Animals,1684169977965,0,1.819,F,,25,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,21,meercat,1684170033364,1684170034098,Animals,1684169977965,0,2.338,F,,24,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,22,prairie dog,1684170037825,1684170049058,Animals,1684169977965,0,4.461,M,,68,Y,Y," Not confused but I find these types of things stressful as I have some """"brain fog"""" due to age and health issues. I cant seem to think as """"fast"""" as in the past."
402,5fff3f938921560203546f23,Delayed,1,23,panther,1684170049927,1684170053414,Animals,1684169977965,0,12.102,F,,60,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,24,ant,1684170054591,1684170055304,Animals,1684169977965,0,4.664,F,,62,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,25,ladybug,1684170058362,1684170060525,Animals,1684169977965,0,3.771,M,,61,Y,Y,""
402,5fff3f938921560203546f23,Delayed,1,26,catepillar,1684170063137,1684170064235,Animals,1684169977965,0,4.775,M,,81,Y,Y,I was not confused.
402,5fff3f938921560203546f23,Delayed,1,27,butterfly,1684170066055,,Animals,1684169977965,0,2.918,M,,75,Y,Y," No confusion of which I was aware!

Thanks for letting me participate and thanks for adding to our body of knowledge. :)"
401,5e82279d39ea6d067ea804eb,Delayed,2,1,dog,1684169758372,1684169758091,Animals,1684169755796,0,2.576,F,,65,Y,Y,I wasn't confused in the task. Thank you.
401,5e82279d39ea6d067ea804eb,Delayed,2,2,cat,1684169759587,1684169759198,Animals,1684169755796,0,1.215,F,,60,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,2,3,ox,1684169761087,1684169760846,Animals,1684169755796,0,1.5,F,,63,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,2,4,cat,1684169820469,1684169820119,Animals,1684169755796,0,59.382,F,,60,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,2,5,cow,1684169823209,1684169822957,Animals,1684169755796,0,2.74,M,,65,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,2,6,horse,1684169824807,1684169824295,Animals,1684169755796,0,1.598,M,,68,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,2,7,lion,1684169828827,1684169828230,Animals,1684169755796,0,4.02,F,,75,Y,Y,I didn't know what the numbers with a slash signified
401,5e82279d39ea6d067ea804eb,Delayed,2,8,tiger,1684169829486,1684169828969,Animals,1684169755796,0,0.659,M,,67,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,2,9,snail,1684169831847,1684169831285,Animals,1684169755796,0,2.361,F,,62,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,2,10,bird,1684169832862,1684169832494,Animals,1684169755796,0,1.015,M,,66,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,2,11,bug,1684169834824,1684169834475,Animals,1684169755796,0,1.962,M,,67,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,1,dog,1684170445161,1684170444132,Animals,1684170441901,0,3.26,M,,66,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,2,cat,1684170446550,1684170445542,Animals,1684170441901,0,1.389,M,,61,Y,Y,i forgot to hit enter on the first animal task
401,5e82279d39ea6d067ea804eb,Delayed,1,3,bird,1684170448977,1684170447729,Animals,1684170441901,0,2.427,M,,68,Y,Y,YOUR STUDY IS WELL EXPLAINED
401,5e82279d39ea6d067ea804eb,Delayed,1,4,cow,1684170453735,1684170451626,Animals,1684170441901,0,4.758,F,,63,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,5,pig,1684170455182,1684170454172,Animals,1684170441901,0,1.447,F,,62,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,6,monkey,1684170457623,1684170455546,Animals,1684170441901,0,2.441,F,,63,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,7,lion,1684170459078,1684170457994,Animals,1684170441901,0,1.455,F,,63,Y,Y," I didn't immediately realize I had to press Enter  on the math tasks. I was waiting for the page to automatically advance instead.  My bad, sorry!"
401,5e82279d39ea6d067ea804eb,Delayed,1,8,tiger,1684170461407,1684170459584,Animals,1684170441901,0,2.329,M,,69,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,9,chimpanzee,1684170465698,1684170461920,Animals,1684170441901,0,4.291,F,,71,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,10,zebra,1684170468072,1684170466187,Animals,1684170441901,0,2.374,F,,75,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,11,horse,1684170470238,1684170468516,Animals,1684170441901,0,2.166,F,,62,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,12,fish,1684170472334,1684170470678,Animals,1684170441901,0,2.096,F,,62,Y,Y," I was not confused about the instructions, but don't know if I did the math problems correctly."
401,5e82279d39ea6d067ea804eb,Delayed,1,13,turtle,1684170475219,1684170472782,Animals,1684170441901,0,2.885,M,,62,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,14,puppy,1684170484523,1684170483223,Animals,1684170441901,0,9.304,M,,65,Y,Y,n/a
401,5e82279d39ea6d067ea804eb,Delayed,1,15,kitten,1684170486927,1684170485331,Animals,1684170441901,0,2.404,F,,62,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,16,whale,1684170489765,1684170487458,Animals,1684170441901,0,2.838,M,,63,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,17,dolphin,1684170492521,1684170490225,Animals,1684170441901,0,2.756,M,,60,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,18,kangaroo,1684170496216,1684170492884,Animals,1684170441901,0,3.695,F,,63,Y,Y,""
401,5e82279d39ea6d067ea804eb,Delayed,1,19,dinosaur,1684170510429,1684170507254,Animals,1684170441901,0,14.213,F,,62,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,1,cat,1684169600226,1684169597749,Animals,1684169594542,0,5.684,M,,66,Y,Y," The information was clearly presented and the questions were easy to understand. 
Also, there were no technical errors. 
Good luck with your research.
"
400,6435b95691d542284002bc90,Delayed,2,2,dog,1684169602547,1684169601398,Animals,1684169594542,0,2.321,F,,62,Y,Y,Thank you!
400,6435b95691d542284002bc90,Delayed,2,3,elephant,1684169605647,1684169603240,Animals,1684169594542,0,3.1,F,,65,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,4,mouse,1684169609392,1684169608057,Animals,1684169594542,0,3.745,M,,62,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,5,rat,1684169611040,1684169610142,Animals,1684169594542,0,1.648,M,,71,Y,Y," I was extremely confused about the math. In high school I received D in general math. I have Multiple Sclerosis, so my typing speed is impacted."
400,6435b95691d542284002bc90,Delayed,2,6,raccoon,1684169614429,1684169612495,Animals,1684169594542,0,3.389,M,,66,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,7,snake,1684169618113,1684169616051,Animals,1684169594542,0,3.684,F,,69,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,8,bird,1684169620725,1684169619167,Animals,1684169594542,0,2.612,F,,70,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,9,chipmunk,1684169625754,1684169623443,Animals,1684169594542,0,5.029,M,,24,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,10,deer,1684169627103,1684169626107,Animals,1684169594542,0,1.349,F,,63,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,11,moose,1684169628537,1684169627441,Animals,1684169594542,0,1.434,M,,70,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,12,elk,1684169634169,1684169632776,Animals,1684169594542,0,5.632,F,,64,N,Y,""
400,6435b95691d542284002bc90,Delayed,2,13,cow,1684169635518,1684169634597,Animals,1684169594542,0,1.349,F,,62,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,14,pig,1684169637297,1684169636302,Animals,1684169594542,0,1.779,M,,70,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,15,giraffe,1684169643087,1684169641271,Animals,1684169594542,0,5.79,F,,23,Y,Y,Wasn't sure if I had already submitted something or not!
400,6435b95691d542284002bc90,Delayed,2,16,hippo,1684169647620,1684169646290,Animals,1684169594542,0,4.533,M,,63,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,17,rhino,1684169651231,1684169649794,Animals,1684169594542,0,3.611,M,,25,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,18,tiger,1684169663297,1684169662014,Animals,1684169594542,0,12.066,M,,23,Y,Y,""
400,6435b95691d542284002bc90,Delayed,2,19,bear,1684169676670,1684169675018,Animals,1684169594542,0,13.373,F,,22,Y,Y,I struggled naming animals as i have a learning disability that makes it hard to spell
400,6435b95691d542284002bc90,Delayed,1,1,cat,1684169806420,1684169805011,Animals,1684169801534,0,4.886,F,,21,Y,Y,""
400,6435b95691d542284002bc90,Delayed,1,2,dog,1684169807678,1684169806863,Animals,1684169801534,0,1.258,F,,20,Y,Y,""
400,6435b95691d542284002bc90,Delayed,1,3,mouse,1684169809559,1684169808139,Animals,1684169801534,0,1.881,M,,25,Y,Y,""
400,6435b95691d542284002bc90,Delayed,1,4,bear,1684169811825,1684169810183,Animals,1684169801534,0,2.266,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
400,6435b95691d542284002bc90,Delayed,1,5,elk,1684169813875,1684169812683,Animals,1684169801534,0,2.05,F,,24,Y,Y,""
400,6435b95691d542284002bc90,Delayed,1,6,deer,1684169815454,1684169814457,Animals,1684169801534,0,1.579,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
400,6435b95691d542284002bc90,Delayed,1,7,rat,1684169819006,1684169818172,Animals,1684169801534,0,3.552,M,,22,Y,Y,""
400,6435b95691d542284002bc90,Delayed,1,8,bird,1684169820835,1684169819637,Animals,1684169801534,0,1.829,F,,24,Y,Y,""
400,6435b95691d542284002bc90,Delayed,1,9,squirrel,1684169824514,1684169821192,Animals,1684169801534,0,3.679,M,,20,Y,Y,""
