jatos_id,prolific_id,gamenum,itemnum,items,times,firsttime,category,starttime,shortlist,rt
489,6029acb673830e93bcc9230f,2,6,rino,1684509702682,1684509701146,Animals,1684509686933,0,2.656
489,6029acb673830e93bcc9230f,2,7,vroc,1684509704883,1684509703282,Animals,1684509686933,0,2.201
489,6029acb673830e93bcc9230f,2,8,squirrel,1684509710659,1684509706706,Animals,1684509686933,0,5.776
489,6029acb673830e93bcc9230f,2,9,cow,1684509713939,1684509712886,Animals,1684509686933,0,3.28
489,6029acb673830e93bcc9230f,2,10,bull,1684509716458,1684509714386,Animals,1684509686933,0,2.519
489,6029acb673830e93bcc9230f,2,11,duck,1684509718915,1684509717586,Animals,1684509686933,0,2.457
489,6029acb673830e93bcc9230f,2,12,wren,1684509723152,1684509721610,Animals,1684509686933,0,4.237
489,6029acb673830e93bcc9230f,2,13,robin,1684509724995,1684509723570,Animals,1684509686933,0,1.843
489,6029acb673830e93bcc9230f,2,14,crow,1684509727242,1684509726130,Animals,1684509686933,0,2.247
489,6029acb673830e93bcc9230f,2,15,eagle,1684509728851,1684509727458,Animals,1684509686933,0,1.609
489,6029acb673830e93bcc9230f,2,16,egret,1684509730787,1684509729386,Animals,1684509686933,0,1.936
489,6029acb673830e93bcc9230f,2,17,ibus,1684509737370,1684509735229,Animals,1684509686933,0,6.583
489,6029acb673830e93bcc9230f,2,18,aquid,1684509741659,1684509740010,Animals,1684509686933,0,4.289
489,6029acb673830e93bcc9230f,2,19,whale,1684509744179,1684509742124,Animals,1684509686933,0,2.52
489,6029acb673830e93bcc9230f,2,20,cod,1684509747139,1684509746132,Animals,1684509686933,0,2.96
489,6029acb673830e93bcc9230f,2,21,scrod,1684509749883,1684509747762,Animals,1684509686933,0,2.744
489,6029acb673830e93bcc9230f,2,22,purqiune,1684509776766,1684509751026,Animals,1684509686933,0,26.883
488,6228f35da2410161a1221ac0,2,1,dog,1684509729761,1684509727555,Animals,1684509724768,0,4.993
488,6228f35da2410161a1221ac0,2,2,cat,1684509731921,1684509730760,Animals,1684509724768,0,2.16
488,6228f35da2410161a1221ac0,2,3,bird,1684509734961,1684509732993,Animals,1684509724768,0,3.04
488,6228f35da2410161a1221ac0,2,4,lizard,1684509737897,1684509736105,Animals,1684509724768,0,2.936
488,6228f35da2410161a1221ac0,2,5,lion,1684509740106,1684509738866,Animals,1684509724768,0,2.209
488,6228f35da2410161a1221ac0,2,6,elephant,1684509742585,1684509740746,Animals,1684509724768,0,2.479
488,6228f35da2410161a1221ac0,2,7,wolf,1684509745986,1684509743730,Animals,1684509724768,0,3.401
488,6228f35da2410161a1221ac0,2,8,bear,1684509747882,1684509746378,Animals,1684509724768,0,1.896
488,6228f35da2410161a1221ac0,2,9,alligator,1684509752211,1684509748979,Animals,1684509724768,0,4.329
488,6228f35da2410161a1221ac0,2,10,fish,1684509753995,1684509752850,Animals,1684509724768,0,1.784
488,6228f35da2410161a1221ac0,2,11,whale,1684509755923,1684509754539,Animals,1684509724768,0,1.928
488,6228f35da2410161a1221ac0,2,12,dolphin,1684509758451,1684509756523,Animals,1684509724768,0,2.528
488,6228f35da2410161a1221ac0,2,13,eagle,1684509763836,1684509761763,Animals,1684509724768,0,5.385
488,6228f35da2410161a1221ac0,2,14,hawk,1684509766916,1684509765237,Animals,1684509724768,0,3.08
488,6228f35da2410161a1221ac0,2,15,snake,1684509768509,1684509767372,Animals,1684509724768,0,1.593
488,6228f35da2410161a1221ac0,2,16,turtle,1684509773461,1684509769685,Animals,1684509724768,0,4.952
488,6228f35da2410161a1221ac0,2,17,giraffe,1684509776286,1684509773948,Animals,1684509724768,0,2.825
488,6228f35da2410161a1221ac0,2,18,hyena,1684509781742,1684509779662,Animals,1684509724768,0,5.456
488,6228f35da2410161a1221ac0,2,19,leopard,1684509786007,1684509783782,Animals,1684509724768,0,4.265
488,6228f35da2410161a1221ac0,2,20,cheetah,1684509790455,1684509786598,Animals,1684509724768,0,4.448
488,6228f35da2410161a1221ac0,2,21,monkey,1684509795471,1684509793326,Animals,1684509724768,0,5.016
488,6228f35da2410161a1221ac0,2,22,baboon,1684509799239,1684509796248,Animals,1684509724768,0,3.768
488,6228f35da2410161a1221ac0,2,23,hippotamus,1684509814265,1684509807633,Animals,1684509724768,0,15.026
487,640cf44e8bf4e101d82a76a1,2,1,"bear,",1684509646065,1684509589626,Animals,1684509583796,0,62.269
487,640cf44e8bf4e101d82a76a1,2,2,pig,1684509649766,1684509648359,Animals,1684509583796,0,3.701
487,640cf44e8bf4e101d82a76a1,2,3,dog,1684509654392,1684509652971,Animals,1684509583796,0,4.626
487,640cf44e8bf4e101d82a76a1,2,4,cat,1684509657715,1684509655354,Animals,1684509583796,0,3.323
487,640cf44e8bf4e101d82a76a1,2,5,llama,1684509660837,1684509658713,Animals,1684509583796,0,3.122
487,640cf44e8bf4e101d82a76a1,2,6,rooster,1684509665612,1684509662621,Animals,1684509583796,0,4.775
487,640cf44e8bf4e101d82a76a1,2,7,bird,1684509670529,1684509668320,Animals,1684509583796,0,4.917
486,5a94d24fb5e2110001c689b5,2,1,cat,1684509557062,1684509555368,Animals,1684509552842,0,4.22
486,5a94d24fb5e2110001c689b5,2,2,dog,1684509558663,1684509557721,Animals,1684509552842,0,1.601
486,5a94d24fb5e2110001c689b5,2,3,elephant,1684509563106,1684509559352,Animals,1684509552842,0,4.443
486,5a94d24fb5e2110001c689b5,2,4,lion,1684509564810,1684509563629,Animals,1684509552842,0,1.704
486,5a94d24fb5e2110001c689b5,2,5,tiger,1684509566490,1684509565322,Animals,1684509552842,0,1.68
486,5a94d24fb5e2110001c689b5,2,6,bear,1684509568937,1684509566896,Animals,1684509552842,0,2.447
486,5a94d24fb5e2110001c689b5,2,7,frog,1684509574661,1684509572033,Animals,1684509552842,0,5.724
486,5a94d24fb5e2110001c689b5,2,8,lizard,1684509578951,1684509576285,Animals,1684509552842,0,4.29
486,5a94d24fb5e2110001c689b5,2,9,moose,1684509581701,1684509580250,Animals,1684509552842,0,2.75
486,5a94d24fb5e2110001c689b5,2,10,elk,1684509583287,1684509582280,Animals,1684509552842,0,1.586
486,5a94d24fb5e2110001c689b5,2,11,deer,1684509584977,1684509584055,Animals,1684509552842,0,1.69
486,5a94d24fb5e2110001c689b5,2,12,rabbit,1684509592168,1684509585907,Animals,1684509552842,0,7.191
486,5a94d24fb5e2110001c689b5,2,13,pig,1684509594144,1684509593077,Animals,1684509552842,0,1.976
486,5a94d24fb5e2110001c689b5,2,14,mouse,1684509602140,1684509599763,Animals,1684509552842,0,7.996
486,5a94d24fb5e2110001c689b5,2,15,ground hog,1684509608688,1684509602813,Animals,1684509552842,0,6.548
486,5a94d24fb5e2110001c689b5,2,16,beaver,1684509611226,1684509609679,Animals,1684509552842,0,2.538
486,5a94d24fb5e2110001c689b5,2,17,ferret,1684509613421,1684509611591,Animals,1684509552842,0,2.195
486,5a94d24fb5e2110001c689b5,2,18,antelope,1684509623397,1684509617088,Animals,1684509552842,0,9.976
486,5a94d24fb5e2110001c689b5,2,19,goat,1684509626354,1684509624141,Animals,1684509552842,0,2.957
486,5a94d24fb5e2110001c689b5,2,20,giraffe,1684509638510,1684509634772,Animals,1684509552842,0,12.156
485,59c65eb83306be000195bb01,2,1,Bear,1684509555511,1684509552479,Animals,1684509549327,0,6.184
485,59c65eb83306be000195bb01,2,2,Cat,1684509558502,1684509556686,Animals,1684509549327,0,2.991
485,59c65eb83306be000195bb01,2,3,Dog,1684509562215,1684509558774,Animals,1684509549327,0,3.713
485,59c65eb83306be000195bb01,2,4,Fox,1684509564167,1684509562567,Animals,1684509549327,0,1.952
485,59c65eb83306be000195bb01,2,5,Wolf,1684509567207,1684509564439,Animals,1684509549327,0,3.04
485,59c65eb83306be000195bb01,2,6,Snake,1684509571999,1684509569887,Animals,1684509549327,0,4.792
485,59c65eb83306be000195bb01,2,7,Gator,1684509574991,1684509573007,Animals,1684509549327,0,2.992
485,59c65eb83306be000195bb01,2,8,Rabbit,1684509581151,1684509579295,Animals,1684509549327,0,6.16
485,59c65eb83306be000195bb01,2,9,Robin,1684509585760,1684509584247,Animals,1684509549327,0,4.609
485,59c65eb83306be000195bb01,2,10,Bat,1684509587592,1684509586199,Animals,1684509549327,0,1.832
485,59c65eb83306be000195bb01,2,11,Ox,1684509589320,1684509588439,Animals,1684509549327,0,1.728
485,59c65eb83306be000195bb01,2,12,Cow,1684509591312,1684509590432,Animals,1684509549327,0,1.992
485,59c65eb83306be000195bb01,2,13,Horse,1684509594960,1684509591719,Animals,1684509549327,0,3.648
485,59c65eb83306be000195bb01,2,14,Mouse,1684509599576,1684509598096,Animals,1684509549327,0,4.616
485,59c65eb83306be000195bb01,2,15,Moose,1684509601264,1684509599912,Animals,1684509549327,0,1.688
485,59c65eb83306be000195bb01,2,16,Deer,1684509605272,1684509602416,Animals,1684509549327,0,4.008
485,59c65eb83306be000195bb01,2,17,Rat,1684509607984,1684509606864,Animals,1684509549327,0,2.712
485,59c65eb83306be000195bb01,2,18,Worm,1684509613929,1684509611193,Animals,1684509549327,0,5.945
485,59c65eb83306be000195bb01,2,19,Flea,1684509621834,1684509620265,Animals,1684509549327,0,7.905
485,59c65eb83306be000195bb01,2,20,Gerbil,1684509630921,1684509628409,Animals,1684509549327,0,9.087
484,5a9b1eb7873cda0001dcb3c4,2,1,Cat,1684509916093,1684509913029,Animals,1684509910877,0,5.216
484,5a9b1eb7873cda0001dcb3c4,2,2,dog,1684509918095,1684509917283,Animals,1684509910877,0,2.002
484,5a9b1eb7873cda0001dcb3c4,2,3,elephant,1684509920855,1684509918637,Animals,1684509910877,0,2.76
484,5a9b1eb7873cda0001dcb3c4,2,4,alligator,1684509923966,1684509921889,Animals,1684509910877,0,3.111
484,5a9b1eb7873cda0001dcb3c4,2,5,crocodile,1684509928320,1684509924574,Animals,1684509910877,0,4.354
484,5a9b1eb7873cda0001dcb3c4,2,6,bird,1684509932528,1684509931111,Animals,1684509910877,0,4.208
484,5a9b1eb7873cda0001dcb3c4,2,7,ostrich,1684509937491,1684509933953,Animals,1684509910877,0,4.963
484,5a9b1eb7873cda0001dcb3c4,2,8,tiger\,1684509942045,1684509937969,Animals,1684509910877,0,4.554
484,5a9b1eb7873cda0001dcb3c4,2,9,lion,1684509944929,1684509943317,Animals,1684509910877,0,2.884
484,5a9b1eb7873cda0001dcb3c4,2,10,cheetah,1684509947783,1684509945325,Animals,1684509910877,0,2.854
484,5a9b1eb7873cda0001dcb3c4,2,11,monkey,1684509950963,1684509948385,Animals,1684509910877,0,3.18
484,5a9b1eb7873cda0001dcb3c4,2,12,bat,1684509953856,1684509952006,Animals,1684509910877,0,2.893
484,5a9b1eb7873cda0001dcb3c4,2,13,horse,1684509955917,1684509954772,Animals,1684509910877,0,2.061
484,5a9b1eb7873cda0001dcb3c4,2,14,cow,1684509958560,1684509956843,Animals,1684509910877,0,2.643
484,5a9b1eb7873cda0001dcb3c4,2,15,pig,1684509962679,1684509959070,Animals,1684509910877,0,4.119
484,5a9b1eb7873cda0001dcb3c4,2,16,Llama,1684509970763,1684509968194,Animals,1684509910877,0,8.084
484,5a9b1eb7873cda0001dcb3c4,2,17,chicken,1684509975273,1684509973439,Animals,1684509910877,0,4.51
484,5a9b1eb7873cda0001dcb3c4,2,18,duck,1684509977508,1684509976232,Animals,1684509910877,0,2.235
484,5a9b1eb7873cda0001dcb3c4,2,19,squirrel,1684509981427,1684509978355,Animals,1684509910877,0,3.919
484,5a9b1eb7873cda0001dcb3c4,2,20,iguana,1684509986358,1684509984240,Animals,1684509910877,0,4.931
484,5a9b1eb7873cda0001dcb3c4,2,21,moor hen,1684509997398,1684509987826,Animals,1684509910877,0,11.04
483,5bd9dc9abf1a7800011db1f1,2,1,dog,1684509498336,1684509496368,Animals,1684509493822,0,4.514
483,5bd9dc9abf1a7800011db1f1,2,2,giraffe,1684509501631,1684509499983,Animals,1684509493822,0,3.295
483,5bd9dc9abf1a7800011db1f1,2,3,duck,1684509504064,1684509503071,Animals,1684509493822,0,2.433
483,5bd9dc9abf1a7800011db1f1,2,4,bear,1684509505919,1684509504927,Animals,1684509493822,0,1.855
483,5bd9dc9abf1a7800011db1f1,2,5,alligator,1684509510304,1684509508462,Animals,1684509493822,0,4.385
483,5bd9dc9abf1a7800011db1f1,2,6,goose,1684509513348,1684509511966,Animals,1684509493822,0,3.044
483,5bd9dc9abf1a7800011db1f1,2,7,cat,1684509516559,1684509515855,Animals,1684509493822,0,3.211
483,5bd9dc9abf1a7800011db1f1,2,8,horse,1684509518927,1684509517694,Animals,1684509493822,0,2.368
483,5bd9dc9abf1a7800011db1f1,2,9,zebra,1684509523936,1684509522015,Animals,1684509493822,0,5.009
483,5bd9dc9abf1a7800011db1f1,2,10,snake,1684509526768,1684509525599,Animals,1684509493822,0,2.832
483,5bd9dc9abf1a7800011db1f1,2,11,rooster,1684509530128,1684509528848,Animals,1684509493822,0,3.36
483,5bd9dc9abf1a7800011db1f1,2,12,hen,1684509531552,1684509530830,Animals,1684509493822,0,1.424
483,5bd9dc9abf1a7800011db1f1,2,13,chicken,1684509533679,1684509532206,Animals,1684509493822,0,2.127
483,5bd9dc9abf1a7800011db1f1,2,14,cow,1684509536223,1684509535134,Animals,1684509493822,0,2.544
483,5bd9dc9abf1a7800011db1f1,2,15,bird,1684509537984,1684509537086,Animals,1684509493822,0,1.761
483,5bd9dc9abf1a7800011db1f1,2,16,kangaroo,1684509545664,1684509543198,Animals,1684509493822,0,7.68
483,5bd9dc9abf1a7800011db1f1,2,17,anteater,1684509569535,1684509567583,Animals,1684509493822,0,23.871
483,5bd9dc9abf1a7800011db1f1,2,18,fox,1684509579840,1684509579039,Animals,1684509493822,0,10.305
482,64499eed5518153215c74048,2,1,rabbit,1684509486420,1684509481133,Animals,1684509472592,0,13.828
482,64499eed5518153215c74048,2,2,rhino,1684509492591,1684509489500,Animals,1684509472592,0,6.171
482,64499eed5518153215c74048,2,3,dog,1684509495100,1684509493388,Animals,1684509472592,0,2.509
482,64499eed5518153215c74048,2,4,cat,1684509497949,1684509496688,Animals,1684509472592,0,2.849
482,64499eed5518153215c74048,2,5,elephant,1684509503428,1684509499803,Animals,1684509472592,0,5.479
482,64499eed5518153215c74048,2,6,tiger,1684509507453,1684509505552,Animals,1684509472592,0,4.025
482,64499eed5518153215c74048,2,7,lion,1684509510226,1684509508743,Animals,1684509472592,0,2.773
482,64499eed5518153215c74048,2,8,jaguar,1684509515776,1684509512504,Animals,1684509472592,0,5.55
482,64499eed5518153215c74048,2,9,cat,1684509519676,1684509518568,Animals,1684509472592,0,3.9
482,64499eed5518153215c74048,2,10,giraffe,1684509527203,1684509524347,Animals,1684509472592,0,7.527
482,64499eed5518153215c74048,2,11,leopard,1684509543789,1684509539442,Animals,1684509472592,0,16.586
482,64499eed5518153215c74048,2,12,alligator,1684509549624,1684509547084,Animals,1684509472592,0,5.835
481,611c4b67ef5ef50313395ffb,2,1,dog,1684509273152,1684509272423,Animals,1684509270094,0,3.058
481,611c4b67ef5ef50313395ffb,2,2,cat,1684509274299,1684509273551,Animals,1684509270094,0,1.147
481,611c4b67ef5ef50313395ffb,2,3,mouse,1684509276052,1684509275069,Animals,1684509270094,0,1.753
481,611c4b67ef5ef50313395ffb,2,4,puppy,1684509278247,1684509277454,Animals,1684509270094,0,2.195
481,611c4b67ef5ef50313395ffb,2,5,kitten,1684509279480,1684509278558,Animals,1684509270094,0,1.233
481,611c4b67ef5ef50313395ffb,2,6,cow,1684509281280,1684509280887,Animals,1684509270094,0,1.8
481,611c4b67ef5ef50313395ffb,2,7,horse,1684509282186,1684509281552,Animals,1684509270094,0,0.906
481,611c4b67ef5ef50313395ffb,2,8,colt,1684509283273,1684509282844,Animals,1684509270094,0,1.087
481,611c4b67ef5ef50313395ffb,2,9,foal,1684509284023,1684509283488,Animals,1684509270094,0,0.75
481,611c4b67ef5ef50313395ffb,2,10,mare,1684509284939,1684509284535,Animals,1684509270094,0,0.916
481,611c4b67ef5ef50313395ffb,2,11,stallion,1684509286287,1684509285308,Animals,1684509270094,0,1.348
481,611c4b67ef5ef50313395ffb,2,12,cow,1684509287278,1684509286941,Animals,1684509270094,0,0.991
481,611c4b67ef5ef50313395ffb,2,13,calf,1684509288105,1684509287654,Animals,1684509270094,0,0.827
481,611c4b67ef5ef50313395ffb,2,14,bull,1684509289116,1684509288623,Animals,1684509270094,0,1.011
481,611c4b67ef5ef50313395ffb,2,15,heifer,1684509290024,1684509289349,Animals,1684509270094,0,0.908
481,611c4b67ef5ef50313395ffb,2,16,sheep,1684509291417,1684509290748,Animals,1684509270094,0,1.393
481,611c4b67ef5ef50313395ffb,2,17,pig,1684509292059,1684509291707,Animals,1684509270094,0,0.642
481,611c4b67ef5ef50313395ffb,2,18,duck,1684509293317,1684509292849,Animals,1684509270094,0,1.258
481,611c4b67ef5ef50313395ffb,2,19,hen,1684509294117,1684509293737,Animals,1684509270094,0,0.8
481,611c4b67ef5ef50313395ffb,2,20,goat,1684509295165,1684509294743,Animals,1684509270094,0,1.048
481,611c4b67ef5ef50313395ffb,2,21,cat,1684509297097,1684509296785,Animals,1684509270094,0,1.932
481,611c4b67ef5ef50313395ffb,2,22,kitten,1684509298137,1684509297514,Animals,1684509270094,0,1.04
481,611c4b67ef5ef50313395ffb,2,23,fish,1684509300557,1684509300146,Animals,1684509270094,0,2.42
481,611c4b67ef5ef50313395ffb,2,24,bird,1684509302533,1684509301892,Animals,1684509270094,0,1.976
481,611c4b67ef5ef50313395ffb,2,25,alligator,1684509304765,1684509303698,Animals,1684509270094,0,2.232
481,611c4b67ef5ef50313395ffb,2,26,lio,1684509306985,1684509306440,Animals,1684509270094,0,2.22
481,611c4b67ef5ef50313395ffb,2,27,tiget,1684509309003,1684509308276,Animals,1684509270094,0,2.018
481,611c4b67ef5ef50313395ffb,2,28,buffalo,1684509314992,1684509312338,Animals,1684509270094,0,5.989
481,611c4b67ef5ef50313395ffb,2,29,antelope,1684509318769,1684509317689,Animals,1684509270094,0,3.777
481,611c4b67ef5ef50313395ffb,2,30,deer,1684509319734,1684509319091,Animals,1684509270094,0,0.965
481,611c4b67ef5ef50313395ffb,2,31,gazelle,1684509323532,1684509322295,Animals,1684509270094,0,3.798
481,611c4b67ef5ef50313395ffb,2,32,hog,1684509327616,1684509327285,Animals,1684509270094,0,4.084
481,611c4b67ef5ef50313395ffb,2,33,rabbit,1684509332013,1684509331191,Animals,1684509270094,0,4.397
481,611c4b67ef5ef50313395ffb,2,34,squirrel,1684509334317,1684509332493,Animals,1684509270094,0,2.304
481,611c4b67ef5ef50313395ffb,2,35,chipmunk,1684509337146,1684509334635,Animals,1684509270094,0,2.829
481,611c4b67ef5ef50313395ffb,2,36,zebra,1684509343821,1684509342892,Animals,1684509270094,0,6.675
480,60b4277a6c6540693acdd766,2,1,dog,1684509137616,1684509136636,Animals,1684509133300,0,4.316
480,60b4277a6c6540693acdd766,2,2,cat,1684509138988,1684509137919,Animals,1684509133300,0,1.372
480,60b4277a6c6540693acdd766,2,3,giraffe,1684509141837,1684509139583,Animals,1684509133300,0,2.849
480,60b4277a6c6540693acdd766,2,4,lion,1684509143653,1684509142395,Animals,1684509133300,0,1.816
480,60b4277a6c6540693acdd766,2,5,tiger,1684509145044,1684509143978,Animals,1684509133300,0,1.391
480,60b4277a6c6540693acdd766,2,6,bear,1684509146401,1684509145426,Animals,1684509133300,0,1.357
480,60b4277a6c6540693acdd766,2,7,hippopotamus,1684509151897,1684509147108,Animals,1684509133300,0,5.496
480,60b4277a6c6540693acdd766,2,8,zebra,1684509155868,1684509153433,Animals,1684509133300,0,3.971
480,60b4277a6c6540693acdd766,2,9,polar bear,1684509159235,1684509157079,Animals,1684509133300,0,3.367
480,60b4277a6c6540693acdd766,2,10,black bear,1684509167315,1684509160917,Animals,1684509133300,0,8.08
480,60b4277a6c6540693acdd766,2,11,cat,1684509169123,1684509168031,Animals,1684509133300,0,1.808
480,60b4277a6c6540693acdd766,2,12,hyena,1684509179633,1684509177216,Animals,1684509133300,0,10.51
480,60b4277a6c6540693acdd766,2,13,giraffe,1684509184348,1684509182115,Animals,1684509133300,0,4.715
480,60b4277a6c6540693acdd766,2,14,elephant,1684509188728,1684509186291,Animals,1684509133300,0,4.38
480,60b4277a6c6540693acdd766,2,15,whale,1684509192039,1684509190107,Animals,1684509133300,0,3.311
480,60b4277a6c6540693acdd766,2,16,otter,1684509197909,1684509196514,Animals,1684509133300,0,5.87
480,60b4277a6c6540693acdd766,2,17,bobcat,1684509200966,1684509198470,Animals,1684509133300,0,3.057
480,60b4277a6c6540693acdd766,2,18,tiger,1684509206521,1684509205119,Animals,1684509133300,0,5.555
480,60b4277a6c6540693acdd766,2,19,skunk,1684509215213,1684509213207,Animals,1684509133300,0,8.692
480,60b4277a6c6540693acdd766,2,20,weasel,1684509220658,1684509219213,Animals,1684509133300,0,5.445
479,60bac4eb11e08e852fd030ab,1,1,lion,1684509089754,1684509088287,Animals,1684509086020,0,3.734
479,60bac4eb11e08e852fd030ab,1,2,tiger,1684509090967,1684509090192,Animals,1684509086020,0,1.213
479,60bac4eb11e08e852fd030ab,1,3,bear,1684509092627,1684509091311,Animals,1684509086020,0,1.66
479,60bac4eb11e08e852fd030ab,1,4,chimpanzee,1684509096889,1684509094464,Animals,1684509086020,0,4.262
479,60bac4eb11e08e852fd030ab,1,5,gorilla,1684509099173,1684509097384,Animals,1684509086020,0,2.284
479,60bac4eb11e08e852fd030ab,1,6,oragutan,1684509102754,1684509099676,Animals,1684509086020,0,3.581
479,60bac4eb11e08e852fd030ab,1,7,human,1684509104758,1684509103247,Animals,1684509086020,0,2.004
479,60bac4eb11e08e852fd030ab,1,8,spider monkey,1684509107678,1684509105137,Animals,1684509086020,0,2.92
479,60bac4eb11e08e852fd030ab,1,9,mouse,1684509110064,1684509108895,Animals,1684509086020,0,2.386
479,60bac4eb11e08e852fd030ab,1,10,rat,1684509111460,1684509110524,Animals,1684509086020,0,1.396
479,60bac4eb11e08e852fd030ab,1,11,hamster,1684509113926,1684509111947,Animals,1684509086020,0,2.466
479,60bac4eb11e08e852fd030ab,1,12,rabbit,1684509119066,1684509116812,Animals,1684509086020,0,5.14
479,60bac4eb11e08e852fd030ab,1,13,deer,1684509121040,1684509120062,Animals,1684509086020,0,1.974
479,60bac4eb11e08e852fd030ab,1,14,antelope,1684509124348,1684509121389,Animals,1684509086020,0,3.308
479,60bac4eb11e08e852fd030ab,1,15,elephant,1684509134829,1684509132044,Animals,1684509086020,0,10.481
479,60bac4eb11e08e852fd030ab,1,16,hippo,1684509138437,1684509136436,Animals,1684509086020,0,3.608
479,60bac4eb11e08e852fd030ab,1,17,rhinosaurus,1684509143960,1684509138839,Animals,1684509086020,0,5.523
479,60bac4eb11e08e852fd030ab,1,18,whale,1684509151194,1684509150301,Animals,1684509086020,0,7.234
479,60bac4eb11e08e852fd030ab,1,19,dolphin,1684509153910,1684509151618,Animals,1684509086020,0,2.716
479,60bac4eb11e08e852fd030ab,1,20,dog,1684509170721,1684509170205,Animals,1684509086020,0,16.811
479,60bac4eb11e08e852fd030ab,1,21,cat,1684509172672,1684509171112,Animals,1684509086020,0,1.951
478,5d0e7ce13fe2d0001999c056,2,1,dog,1684508937230,1684508936457,Animals,1684508932367,0,4.863
478,5d0e7ce13fe2d0001999c056,2,2,cat,1684508938598,1684508937783,Animals,1684508932367,0,1.368
478,5d0e7ce13fe2d0001999c056,2,3,fish,1684508940142,1684508939303,Animals,1684508932367,0,1.544
478,5d0e7ce13fe2d0001999c056,2,4,bird,1684508941766,1684508940670,Animals,1684508932367,0,1.624
478,5d0e7ce13fe2d0001999c056,2,5,snake,1684508944166,1684508942959,Animals,1684508932367,0,2.4
478,5d0e7ce13fe2d0001999c056,2,6,rat,1684508945742,1684508945094,Animals,1684508932367,0,1.576
478,5d0e7ce13fe2d0001999c056,2,7,mouse,1684508947798,1684508946399,Animals,1684508932367,0,2.056
478,5d0e7ce13fe2d0001999c056,2,8,rabbit,1684508950454,1684508948879,Animals,1684508932367,0,2.656
478,5d0e7ce13fe2d0001999c056,2,9,mongoose,1684508954494,1684508951895,Animals,1684508932367,0,4.04
478,5d0e7ce13fe2d0001999c056,2,10,cow,1684508955942,1684508955303,Animals,1684508932367,0,1.448
478,5d0e7ce13fe2d0001999c056,2,11,sheep,1684508958038,1684508956471,Animals,1684508932367,0,2.096
478,5d0e7ce13fe2d0001999c056,2,12,buffalo,1684508960886,1684508959103,Animals,1684508932367,0,2.848
478,5d0e7ce13fe2d0001999c056,2,13,chicken,1684508963702,1684508961959,Animals,1684508932367,0,2.816
478,5d0e7ce13fe2d0001999c056,2,14,duck,1684508969150,1684508968088,Animals,1684508932367,0,5.448
478,5d0e7ce13fe2d0001999c056,2,15,goose,1684508974318,1684508972734,Animals,1684508932367,0,5.168
478,5d0e7ce13fe2d0001999c056,2,16,swan,1684508977270,1684508976127,Animals,1684508932367,0,2.952
478,5d0e7ce13fe2d0001999c056,2,17,eagle,1684508982414,1684508981240,Animals,1684508932367,0,5.144
478,5d0e7ce13fe2d0001999c056,2,18,lizard,1684508985806,1684508984359,Animals,1684508932367,0,3.392
478,5d0e7ce13fe2d0001999c056,2,19,iguana,1684508990382,1684508988270,Animals,1684508932367,0,4.576
478,5d0e7ce13fe2d0001999c056,2,20,lion,1684508993646,1684508992312,Animals,1684508932367,0,3.264
478,5d0e7ce13fe2d0001999c056,2,21,tiger,1684508995207,1684508994144,Animals,1684508932367,0,1.561
478,5d0e7ce13fe2d0001999c056,2,22,zebra,1684508998318,1684508996886,Animals,1684508932367,0,3.111
478,5d0e7ce13fe2d0001999c056,2,23,horse,1684509000454,1684508998951,Animals,1684508932367,0,2.136
478,5d0e7ce13fe2d0001999c056,2,24,donkey,1684509002902,1684509000727,Animals,1684508932367,0,2.448
478,5d0e7ce13fe2d0001999c056,2,25,burro,1684509006422,1684509004967,Animals,1684508932367,0,3.52
478,5d0e7ce13fe2d0001999c056,2,26,camel,1684509008887,1684509007238,Animals,1684508932367,0,2.465
478,5d0e7ce13fe2d0001999c056,2,27,koala,1684509011342,1684509009559,Animals,1684508932367,0,2.455
478,5d0e7ce13fe2d0001999c056,2,28,tortoise,1684509015454,1684509012840,Animals,1684508932367,0,4.112
478,5d0e7ce13fe2d0001999c056,2,29,turtle,1684509017758,1684509016015,Animals,1684508932367,0,2.304
478,5d0e7ce13fe2d0001999c056,2,30,hare,1684509020047,1684509019159,Animals,1684508932367,0,2.289
477,61509f6eb3a929e50f33ede1,2,1,dog,1684508838965,1684508837636,Animals,1684508834964,0,4.001
477,61509f6eb3a929e50f33ede1,2,2,cat,1684508841220,1684508839814,Animals,1684508834964,0,2.255
477,61509f6eb3a929e50f33ede1,2,3,koala,1684508845823,1684508842492,Animals,1684508834964,0,4.603
477,61509f6eb3a929e50f33ede1,2,4,grizzely bear,1684508857796,1684508850622,Animals,1684508834964,0,11.973
477,61509f6eb3a929e50f33ede1,2,5,robin,1684508863356,1684508860877,Animals,1684508834964,0,5.56
477,61509f6eb3a929e50f33ede1,2,6,wren,1684508867244,1684508865003,Animals,1684508834964,0,3.888
477,61509f6eb3a929e50f33ede1,2,7,bluejay,1684508872876,1684508869021,Animals,1684508834964,0,5.632
477,61509f6eb3a929e50f33ede1,2,8,rattle snke,1684508880676,1684508876141,Animals,1684508834964,0,7.8
477,61509f6eb3a929e50f33ede1,2,9,iguana,1684508887948,1684508884964,Animals,1684508834964,0,7.272
477,61509f6eb3a929e50f33ede1,2,10,mouse,1684508896534,1684508894597,Animals,1684508834964,0,8.586
477,61509f6eb3a929e50f33ede1,2,11,rat,1684508899452,1684508898301,Animals,1684508834964,0,2.918
