id,gender,age,condition,listnum,itemnum,item,time,starttime,age_group,rt
5c83394a3e93bf0001e143d6,F,25,Delayed,1,18,crow,1684514604600,1684514571957,young,967
5c83394a3e93bf0001e143d6,F,25,Delayed,1,19,dove,1684514606003,1684514571957,young,1403
5c83394a3e93bf0001e143d6,F,25,Delayed,1,20,bluebird,1684514608189,1684514571957,young,2186
5c83394a3e93bf0001e143d6,F,25,Delayed,1,21,oriole,1684514609409,1684514571957,young,1220
5c83394a3e93bf0001e143d6,F,25,Delayed,1,22,horse,1684514613172,1684514571957,young,3763
5c83394a3e93bf0001e143d6,F,25,Delayed,1,23,lamb,1684514615703,1684514571957,young,2531
5c83394a3e93bf0001e143d6,F,25,Delayed,1,24,goat,1684514616862,1684514571957,young,1159
5c83394a3e93bf0001e143d6,F,25,Delayed,1,25,pig,1684514619940,1684514571957,young,3078
5c83394a3e93bf0001e143d6,F,25,Delayed,1,26,cow,1684514621085,1684514571957,young,1145
5c83394a3e93bf0001e143d6,F,25,Delayed,1,27,boar,1684514623020,1684514571957,young,1935
5c83394a3e93bf0001e143d6,F,25,Delayed,1,28,chicken,1684514628171,1684514571957,young,5151
5c83394a3e93bf0001e143d6,F,25,Delayed,1,29,turkey,1684514629941,1684514571957,young,1770
5c83394a3e93bf0001e143d6,F,25,Delayed,1,30,parrot,1684514637130,1684514571957,young,7189
5c83394a3e93bf0001e143d6,F,25,Delayed,1,31,lizard,1684514644093,1684514571957,young,6963
5c83394a3e93bf0001e143d6,F,25,Delayed,1,32,crocodile,1684514646682,1684514571957,young,2589
5c83394a3e93bf0001e143d6,F,25,Delayed,1,33,alligator,1684514648121,1684514571957,young,1439
5c83394a3e93bf0001e143d6,F,25,Delayed,1,34,komododragon,1684514650907,1684514571957,young,2786
5c83394a3e93bf0001e143d6,F,25,Delayed,1,35,leopard,1684514656100,1684514571957,young,5193
5c83394a3e93bf0001e143d6,F,25,Delayed,1,36,puma,1684514657718,1684514571957,young,1618
5c83394a3e93bf0001e143d6,F,25,Delayed,1,37,lion,1684514659269,1684514571957,young,1551
5c83394a3e93bf0001e143d6,F,25,Delayed,1,38,tiger,1684514660185,1684514571957,young,916
63bca22d6fa8440663c937f1,M,21,Delayed,1,1,dog,1684514395959,1684514382735,young,13224
63bca22d6fa8440663c937f1,M,21,Delayed,1,2,cat,1684514398602,1684514382735,young,2643
63bca22d6fa8440663c937f1,M,21,Delayed,1,3,elephant,1684514404630,1684514382735,young,6028
63bca22d6fa8440663c937f1,M,21,Delayed,1,4,rhino,1684514414275,1684514382735,young,9645
63bca22d6fa8440663c937f1,M,21,Delayed,1,5,lion,1684514417802,1684514382735,young,3527
63bca22d6fa8440663c937f1,M,21,Delayed,1,6,snake,1684514419697,1684514382735,young,1895
63bca22d6fa8440663c937f1,M,21,Delayed,1,7,bird,1684514421966,1684514382735,young,2269
63bca22d6fa8440663c937f1,M,21,Delayed,1,8,tiger,1684514428087,1684514382735,young,6121
63bca22d6fa8440663c937f1,M,21,Delayed,1,9,fish,1684514439689,1684514382735,young,11602
63bca22d6fa8440663c937f1,M,21,Delayed,1,10,shark,1684514443385,1684514382735,young,3696
63bca22d6fa8440663c937f1,M,21,Delayed,1,11,lobster,1684514449968,1684514382735,young,6583
63bca22d6fa8440663c937f1,M,21,Delayed,1,12,crab,1684514454132,1684514382735,young,4164
63bca22d6fa8440663c937f1,M,21,Delayed,1,13,clam,1684514463821,1684514382735,young,9689
5c1021a547d07800011a23de,F,65,Delayed,1,1,horse,1684513633291,1684513625938,old,7353
5c1021a547d07800011a23de,F,65,Delayed,1,2,cow,1684513635802,1684513625938,old,2511
5c1021a547d07800011a23de,F,65,Delayed,1,3,goat,1684513638995,1684513625938,old,3193
5c1021a547d07800011a23de,F,65,Delayed,1,4,elephant,1684513642074,1684513625938,old,3079
5c1021a547d07800011a23de,F,65,Delayed,1,5,giraffe,1684513645854,1684513625938,old,3780
5c1021a547d07800011a23de,F,65,Delayed,1,6,dog,1684513649718,1684513625938,old,3864
5c1021a547d07800011a23de,F,65,Delayed,1,7,cat,1684513651120,1684513625938,old,1402
5c1021a547d07800011a23de,F,65,Delayed,1,8,duck,1684513653329,1684513625938,old,2209
5c1021a547d07800011a23de,F,65,Delayed,1,9,lion,1684513655959,1684513625938,old,2630
5c1021a547d07800011a23de,F,65,Delayed,1,10,tiger,1684513657731,1684513625938,old,1772
5c1021a547d07800011a23de,F,65,Delayed,1,11,bear,1684513662591,1684513625938,old,4860
5c1021a547d07800011a23de,F,65,Delayed,1,12,zebra,1684513665321,1684513625938,old,2730
5c1021a547d07800011a23de,F,65,Delayed,1,13,leopard,1684513668121,1684513625938,old,2800
5c1021a547d07800011a23de,F,65,Delayed,1,14,rat,1684513673781,1684513625938,old,5660
5c1021a547d07800011a23de,F,65,Delayed,1,15,llama,1684513680368,1684513625938,old,6587
5c1021a547d07800011a23de,F,65,Delayed,1,16,alpace,1684513683540,1684513625938,old,3172
5c1021a547d07800011a23de,F,65,Delayed,1,17,donkey,1684513693113,1684513625938,old,9573
5c1021a547d07800011a23de,F,65,Delayed,1,18,pig,1684513696423,1684513625938,old,3310
5c1021a547d07800011a23de,F,65,Delayed,1,19,monkey,1684513707128,1684513625938,old,10705
5c1021a547d07800011a23de,F,65,Delayed,1,20,otter,1684513712486,1684513625938,old,5358
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,1,aardvark,1684513255709,1684513247648,old,8061
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,2,baboon,1684513261195,1684513247648,old,5486
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,3,cat,1684513264259,1684513247648,old,3064
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,4,dog,1684513268197,1684513247648,old,3938
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,5,elephant,1684513272606,1684513247648,old,4409
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,6,fawn,1684513279642,1684513247648,old,7036
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,7,giraffe,1684513283253,1684513247648,old,3611
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,8,hippo,1684513288258,1684513247648,old,5005
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,9,iguana,1684513294216,1684513247648,old,5958
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,10,jackalope,1684513300504,1684513247648,old,6288
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,11,kitten,1684513306655,1684513247648,old,6151
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,12,lion,1684513308822,1684513247648,old,2167
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,13,manx,1684513313187,1684513247648,old,4365
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,14,tiger,1684513320600,1684513247648,old,7413
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,15,walrus,1684513329281,1684513247648,old,8681
5994ce3dc825cf0001d7dd2d,F,73,Delayed,1,16,bird,1684513334468,1684513247648,old,5187
5dd1919051c6d2208e27fbc1,F,74,Delayed,1,1,giraffe,1684513034042,1684513009752,old,24290
5dd1919051c6d2208e27fbc1,F,74,Delayed,1,2,lion,1684513037935,1684513009752,old,3893
5dd1919051c6d2208e27fbc1,F,74,Delayed,1,3,tiger,1684513043015,1684513009752,old,5080
5dd1919051c6d2208e27fbc1,F,74,Delayed,1,4,monkey,1684513051887,1684513009752,old,8872
5dd1919051c6d2208e27fbc1,F,74,Delayed,1,5,cheeta,1684513057735,1684513009752,old,5848
5dd1919051c6d2208e27fbc1,F,74,Delayed,1,6,orangatan,1684513075375,1684513009752,old,17640
5dd1919051c6d2208e27fbc1,F,74,Delayed,1,7,bear,1684513083439,1684513009752,old,8064
5ea3442e0db9862b6f42935d,F,66,Delayed,1,1,horse,1684512935243,1684512918768,old,16475
5ea3442e0db9862b6f42935d,F,66,Delayed,1,2,cat,1684512946393,1684512918768,old,11150
5ea3442e0db9862b6f42935d,F,66,Delayed,1,3,dog,1684512953249,1684512918768,old,6856
5ea3442e0db9862b6f42935d,F,66,Delayed,1,4,pigf,1684512957905,1684512918768,old,4656
5ea3442e0db9862b6f42935d,F,66,Delayed,1,5,cougar,1684512968377,1684512918768,old,10472
5ea3442e0db9862b6f42935d,F,66,Delayed,1,6,pony,1684512975537,1684512918768,old,7160
5ea3442e0db9862b6f42935d,F,66,Delayed,1,7,lamb,1684512983577,1684512918768,old,8040
5ea3442e0db9862b6f42935d,F,66,Delayed,1,8,lion,1684512995209,1684512918768,old,11632
5ea3442e0db9862b6f42935d,F,66,Delayed,1,9,boar,1684513004393,1684512918768,old,9184
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,1,elephant,1684513006899,1684513003617,young,3282
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,2,giraffe,1684513013536,1684513003617,young,6637
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,3,bear,1684513015286,1684513003617,young,1750
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,4,tiger,1684513016404,1684513003617,young,1118
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,5,lion,1684513018479,1684513003617,young,2075
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,6,eel,1684513022058,1684513003617,young,3579
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,7,cat,1684513031391,1684513003617,young,9333
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,8,tiger,1684513032761,1684513003617,young,1370
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,9,bunny,1684513040127,1684513003617,young,7366
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,10,rabbit,1684513042148,1684513003617,young,2021
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,11,raccoon,1684513046582,1684513003617,young,4434
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,12,pig,1684513051051,1684513003617,young,4469
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,13,deer,1684513052761,1684513003617,young,1710
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,14,antelope,1684513054988,1684513003617,young,2227
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,15,seagull,1684513064264,1684513003617,young,9276
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,16,ram,1684513068033,1684513003617,young,3769
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,17,hog,1684513069356,1684513003617,young,1323
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,18,eagle,1684513072746,1684513003617,young,3390
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,19,bat,1684513074186,1684513003617,young,1440
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,20,donkey,1684513080124,1684513003617,young,5938
62b9e995fd8c321a2f65a6cd,F,23,Delayed,1,21,camel,1684513082295,1684513003617,young,2171
62162ab583fc823e78c025e2,F,59,Delayed,1,1,giraffe,1684512539855,1684512534818,old,5037
62162ab583fc823e78c025e2,F,59,Delayed,1,2,dog,1684512541595,1684512534818,old,1740
62162ab583fc823e78c025e2,F,59,Delayed,1,3,cat,1684512543700,1684512534818,old,2105
62162ab583fc823e78c025e2,F,59,Delayed,1,4,elephant,1684512546838,1684512534818,old,3138
62162ab583fc823e78c025e2,F,59,Delayed,1,5,monkey,1684512549613,1684512534818,old,2775
62162ab583fc823e78c025e2,F,59,Delayed,1,6,zebra,1684512553863,1684512534818,old,4250
62162ab583fc823e78c025e2,F,59,Delayed,1,7,hippopotamus,1684512563162,1684512534818,old,9299
62162ab583fc823e78c025e2,F,59,Delayed,1,8,snake,1684512566457,1684512534818,old,3295
62162ab583fc823e78c025e2,F,59,Delayed,1,9,bird,1684512569221,1684512534818,old,2764
62162ab583fc823e78c025e2,F,59,Delayed,1,10,fish,1684512573317,1684512534818,old,4096
62162ab583fc823e78c025e2,F,59,Delayed,1,11,ox,1684512581902,1684512534818,old,8585
62162ab583fc823e78c025e2,F,59,Delayed,1,12,horse,1684512584461,1684512534818,old,2559
62162ab583fc823e78c025e2,F,59,Delayed,1,13,goat,1684512588876,1684512534818,old,4415
62162ab583fc823e78c025e2,F,59,Delayed,1,14,sheep,1684512591429,1684512534818,old,2553
62162ab583fc823e78c025e2,F,59,Delayed,1,15,pig,1684512595712,1684512534818,old,4283
62162ab583fc823e78c025e2,F,59,Delayed,1,16,cow,1684512597328,1684512534818,old,1616
62162ab583fc823e78c025e2,F,59,Delayed,1,17,chicken,1684512604405,1684512534818,old,7077
62162ab583fc823e78c025e2,F,59,Delayed,1,18,hamster,1684512608842,1684512534818,old,4437
59d75f1b8fd07a0001841feb,M,69,Delayed,1,1,anteater,1684512477229,1684512471359,old,5870
59d75f1b8fd07a0001841feb,M,69,Delayed,1,2,raccoon,1684512481228,1684512471359,old,3999
59d75f1b8fd07a0001841feb,M,69,Delayed,1,3,squirrel,1684512484797,1684512471359,old,3569
59d75f1b8fd07a0001841feb,M,69,Delayed,1,4,rabbit,1684512487036,1684512471359,old,2239
59d75f1b8fd07a0001841feb,M,69,Delayed,1,5,wolf,1684512489341,1684512471359,old,2305
59d75f1b8fd07a0001841feb,M,69,Delayed,1,6,dog,1684512491053,1684512471359,old,1712
59d75f1b8fd07a0001841feb,M,69,Delayed,1,7,cat,1684512492756,1684512471359,old,1703
59d75f1b8fd07a0001841feb,M,69,Delayed,1,8,oppossum,1684512499253,1684512471359,old,6497
59d75f1b8fd07a0001841feb,M,69,Delayed,1,9,tiger,1684512504548,1684512471359,old,5295
59d75f1b8fd07a0001841feb,M,69,Delayed,1,10,lion,1684512506724,1684512471359,old,2176
59d75f1b8fd07a0001841feb,M,69,Delayed,1,11,bear,1684512508509,1684512471359,old,1785
59d75f1b8fd07a0001841feb,M,69,Delayed,1,12,giraffe,1684512510397,1684512471359,old,1888
59d75f1b8fd07a0001841feb,M,69,Delayed,1,13,elephant,1684512512836,1684512471359,old,2439
59d75f1b8fd07a0001841feb,M,69,Delayed,1,14,monkey,1684512515981,1684512471359,old,3145
59d75f1b8fd07a0001841feb,M,69,Delayed,1,15,ape,1684512517077,1684512471359,old,1096
59d75f1b8fd07a0001841feb,M,69,Delayed,1,16,bear,1684512520317,1684512471359,old,3240
59d75f1b8fd07a0001841feb,M,69,Delayed,1,17,mole,1684512524347,1684512471359,old,4030
59d75f1b8fd07a0001841feb,M,69,Delayed,1,18,shrew,1684512527069,1684512471359,old,2722
59d75f1b8fd07a0001841feb,M,69,Delayed,1,19,vole,1684512529093,1684512471359,old,2024
59d75f1b8fd07a0001841feb,M,69,Delayed,1,20,bat,1684512530900,1684512471359,old,1807
59d75f1b8fd07a0001841feb,M,69,Delayed,1,21,mongoose,1684512534685,1684512471359,old,3785
59d75f1b8fd07a0001841feb,M,69,Delayed,1,22,rat,1684512540292,1684512471359,old,5607
59d75f1b8fd07a0001841feb,M,69,Delayed,1,23,mouse,1684512541981,1684512471359,old,1689
59d75f1b8fd07a0001841feb,M,69,Delayed,1,24,kangaroo,1684512546237,1684512471359,old,4256
59d75f1b8fd07a0001841feb,M,69,Delayed,1,25,whale,1684512547701,1684512471359,old,1464
59d75f1b8fd07a0001841feb,M,69,Delayed,1,26,dolphin,1684512553940,1684512471359,old,6239
59d75f1b8fd07a0001841feb,M,69,Delayed,1,27,porpoise,1684512557597,1684512471359,old,3657
5825dc1f7fcbaa000134776e,M,64,Delayed,1,1,cat,1684512673463,1684512661548,old,11915
5825dc1f7fcbaa000134776e,M,64,Delayed,1,2,dog,1684512676823,1684512661548,old,3360
5825dc1f7fcbaa000134776e,M,64,Delayed,1,3,turtle,1684512680747,1684512661548,old,3924
5825dc1f7fcbaa000134776e,M,64,Delayed,1,4,frog,1684512687318,1684512661548,old,6571
5825dc1f7fcbaa000134776e,M,64,Delayed,1,5,bear,1684512691064,1684512661548,old,3746
5825dc1f7fcbaa000134776e,M,64,Delayed,1,6,lion,1684512694679,1684512661548,old,3615
5825dc1f7fcbaa000134776e,M,64,Delayed,1,7,fox,1684512700093,1684512661548,old,5414
5825dc1f7fcbaa000134776e,M,64,Delayed,1,8,beaver,1684512708313,1684512661548,old,8220
5825dc1f7fcbaa000134776e,M,64,Delayed,1,9,lion,1684512711920,1684512661548,old,3607
5825dc1f7fcbaa000134776e,M,64,Delayed,1,10,elephant,1684512721794,1684512661548,old,9874
5825dc1f7fcbaa000134776e,M,64,Delayed,1,11,ox,1684512724988,1684512661548,old,3194
5825dc1f7fcbaa000134776e,M,64,Delayed,1,12,horse,1684512727977,1684512661548,old,2989
5825dc1f7fcbaa000134776e,M,64,Delayed,1,13,beaver,1684512739504,1684512661548,old,11527
5825dc1f7fcbaa000134776e,M,64,Delayed,1,14,coyote,1684512750586,1684512661548,old,11082
5be781ca3b047e0001a39e47,F,63,Delayed,1,1,dog,1684512419593,1684512414191,old,5402
5be781ca3b047e0001a39e47,F,63,Delayed,1,2,cat,1684512422782,1684512414191,old,3189
5be781ca3b047e0001a39e47,F,63,Delayed,1,3,lion,1684512427634,1684512414191,old,4852
5be781ca3b047e0001a39e47,F,63,Delayed,1,4,wolf,1684512432501,1684512414191,old,4867
5be781ca3b047e0001a39e47,F,63,Delayed,1,5,gerbil,1684512436950,1684512414191,old,4449
5be781ca3b047e0001a39e47,F,63,Delayed,1,6,rabbit,1684512439309,1684512414191,old,2359
5be781ca3b047e0001a39e47,F,63,Delayed,1,7,horse,1684512441354,1684512414191,old,2045
5be781ca3b047e0001a39e47,F,63,Delayed,1,8,sheep,1684512443312,1684512414191,old,1958
5be781ca3b047e0001a39e47,F,63,Delayed,1,9,cow,1684512444936,1684512414191,old,1624
5be781ca3b047e0001a39e47,F,63,Delayed,1,10,goat,1684512447839,1684512414191,old,2903
5be781ca3b047e0001a39e47,F,63,Delayed,1,11,donkey,1684512453611,1684512414191,old,5772
5be781ca3b047e0001a39e47,F,63,Delayed,1,12,mule,1684512455469,1684512414191,old,1858
5be781ca3b047e0001a39e47,F,63,Delayed,1,13,raccon,1684512460771,1684512414191,old,5302
5be781ca3b047e0001a39e47,F,63,Delayed,1,14,squirriel,1684512468104,1684512414191,old,7333
5be781ca3b047e0001a39e47,F,63,Delayed,1,15,mouse,1684512473683,1684512414191,old,5579
5be781ca3b047e0001a39e47,F,63,Delayed,1,16,rat,1684512475671,1684512414191,old,1988
5be781ca3b047e0001a39e47,F,63,Delayed,1,17,bat,1684512483129,1684512414191,old,7458
5be781ca3b047e0001a39e47,F,63,Delayed,1,18,woodchuck,1684512490032,1684512414191,old,6903
5be781ca3b047e0001a39e47,F,63,Delayed,1,19,deer,1684512492573,1684512414191,old,2541
5be781ca3b047e0001a39e47,F,63,Delayed,1,20,camel,1684512495872,1684512414191,old,3299
5be781ca3b047e0001a39e47,F,63,Delayed,1,21,antelope,1684512501207,1684512414191,old,5335
5be781ca3b047e0001a39e47,F,63,Delayed,1,22,gnu,1684512503717,1684512414191,old,2510
5b33a01fa8327d0001003821,F,69,Delayed,1,1,cat,1684512425107,1684512382190,old,42917
5b33a01fa8327d0001003821,F,69,Delayed,1,2,dog,1684512427889,1684512382190,old,2782
5b33a01fa8327d0001003821,F,69,Delayed,1,3,cow,1684512430282,1684512382190,old,2393
5b33a01fa8327d0001003821,F,69,Delayed,1,4,horse,1684512433281,1684512382190,old,2999
5b33a01fa8327d0001003821,F,69,Delayed,1,5,chicken,1684512449841,1684512382190,old,16560
5b33a01fa8327d0001003821,F,69,Delayed,1,6,elephant,1684512453570,1684512382190,old,3729
5b33a01fa8327d0001003821,F,69,Delayed,1,7,zebra,1684512458001,1684512382190,old,4431
5b33a01fa8327d0001003821,F,69,Delayed,1,8,lion,1684512460561,1684512382190,old,2560
5b33a01fa8327d0001003821,F,69,Delayed,1,9,tiger,1684512463602,1684512382190,old,3041
5b33a01fa8327d0001003821,F,69,Delayed,1,10,bear,1684512467521,1684512382190,old,3919
5b33a01fa8327d0001003821,F,69,Delayed,1,11,horse,1684512471121,1684512382190,old,3600
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,1,cat,1684512314288,1684512309965,old,4323
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,2,dog,1684512315616,1684512309965,old,1328
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,3,elephant,1684512320904,1684512309965,old,5288
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,4,giraffe,1684512327104,1684512309965,old,6200
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,5,pig,1684512332664,1684512309965,old,5560
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,6,cow,1684512334624,1684512309965,old,1960
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,7,horse,1684512337032,1684512309965,old,2408
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,8,monkey,1684512340904,1684512309965,old,3872
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,9,gorilla,1684512344152,1684512309965,old,3248
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,10,mouse,1684512367288,1684512309965,old,23136
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,11,deer,1684512370160,1684512309965,old,2872
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,12,possom,1684512376600,1684512309965,old,6440
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,13,mouse,1684512387376,1684512309965,old,10776
60fab1b96bd45f60d1b053dc,F,60,Delayed,1,14,frog,1684512392008,1684512309965,old,4632
5ef035131f1b2a546b44c391,M,71,Delayed,1,1,dog,1684512175272,1684512170615,old,4657
5ef035131f1b2a546b44c391,M,71,Delayed,1,2,cat,1684512177670,1684512170615,old,2398
5ef035131f1b2a546b44c391,M,71,Delayed,1,3,cow,1684512184917,1684512170615,old,7247
5ef035131f1b2a546b44c391,M,71,Delayed,1,4,elephant,1684512188487,1684512170615,old,3570
5ef035131f1b2a546b44c391,M,71,Delayed,1,5,tiger,1684512192473,1684512170615,old,3986
5ef035131f1b2a546b44c391,M,71,Delayed,1,6,lion,1684512194501,1684512170615,old,2028
5ef035131f1b2a546b44c391,M,71,Delayed,1,7,hyena,1684512198005,1684512170615,old,3504
5ef035131f1b2a546b44c391,M,71,Delayed,1,8,boar,1684512203397,1684512170615,old,5392
5ef035131f1b2a546b44c391,M,71,Delayed,1,9,monkey,1684512207431,1684512170615,old,4034
5ef035131f1b2a546b44c391,M,71,Delayed,1,10,buffalo,1684512212569,1684512170615,old,5138
5ef035131f1b2a546b44c391,M,71,Delayed,1,11,antelope,1684512224918,1684512170615,old,12349
5ef035131f1b2a546b44c391,M,71,Delayed,1,12,moose,1684512227206,1684512170615,old,2288
5ef035131f1b2a546b44c391,M,71,Delayed,1,13,elk,1684512229990,1684512170615,old,2784
5ef035131f1b2a546b44c391,M,71,Delayed,1,14,deer,1684512232918,1684512170615,old,2928
5ef035131f1b2a546b44c391,M,71,Delayed,1,15,porcupine,1684512236342,1684512170615,old,3424
5ef035131f1b2a546b44c391,M,71,Delayed,1,16,pig,1684512254487,1684512170615,old,18145
5ef035131f1b2a546b44c391,M,71,Delayed,1,17,hamster,1684512259958,1684512170615,old,5471
5d63275f9b22da000117b107,M,70,Delayed,1,1,cat,1684512106525,1684512100478,old,6047
5d63275f9b22da000117b107,M,70,Delayed,1,2,dog,1684512108005,1684512100478,old,1480
5d63275f9b22da000117b107,M,70,Delayed,1,3,rabbit,1684512111253,1684512100478,old,3248
5d63275f9b22da000117b107,M,70,Delayed,1,4,squerrel,1684512117141,1684512100478,old,5888
5d63275f9b22da000117b107,M,70,Delayed,1,5,elephant,1684512120969,1684512100478,old,3828
5d63275f9b22da000117b107,M,70,Delayed,1,6,lion,1684512122429,1684512100478,old,1460
5d63275f9b22da000117b107,M,70,Delayed,1,7,tiger,1684512124037,1684512100478,old,1608
5d63275f9b22da000117b107,M,70,Delayed,1,8,snake,1684512125621,1684512100478,old,1584
5d63275f9b22da000117b107,M,70,Delayed,1,9,hog,1684512130309,1684512100478,old,4688
5d63275f9b22da000117b107,M,70,Delayed,1,10,bird,1684512136077,1684512100478,old,5768
5d63275f9b22da000117b107,M,70,Delayed,1,11,fish,1684512137573,1684512100478,old,1496
5d63275f9b22da000117b107,M,70,Delayed,1,12,bear,1684512139413,1684512100478,old,1840
5d63275f9b22da000117b107,M,70,Delayed,1,13,llama,1684512142605,1684512100478,old,3192
5d63275f9b22da000117b107,M,70,Delayed,1,14,zebra,1684512152237,1684512100478,old,9632
5d63275f9b22da000117b107,M,70,Delayed,1,15,gazelle,1684512156805,1684512100478,old,4568
5d63275f9b22da000117b107,M,70,Delayed,1,16,hippopotomus,1684512166253,1684512100478,old,9448
5d63275f9b22da000117b107,M,70,Delayed,1,17,allegator,1684512172601,1684512100478,old,6348
5d63275f9b22da000117b107,M,70,Delayed,1,18,eel,1684512176005,1684512100478,old,3404
5d63275f9b22da000117b107,M,70,Delayed,1,19,scorpion,1684512180717,1684512100478,old,4712
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,1,cat,1684511670371,1684511662988,old,7383
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,2,dog,1684511673450,1684511662988,old,3079
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,3,giraffe,1684511678274,1684511662988,old,4824
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,4,elephant,1684511681138,1684511662988,old,2864
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,5,weasel,1684511683914,1684511662988,old,2776
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,6,panda,1684511686066,1684511662988,old,2152
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,7,dolphin,1684511689618,1684511662988,old,3552
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,8,whale,1684511692658,1684511662988,old,3040
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,9,barracuda,1684511698450,1684511662988,old,5792
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,10,cod,1684511702202,1684511662988,old,3752
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,11,mouse,1684511704386,1684511662988,old,2184
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,12,squirrel,1684511709418,1684511662988,old,5032
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,13,crow,1684511712386,1684511662988,old,2968
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,14,eagle,1684511714235,1684511662988,old,1849
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,15,sparrow,1684511716170,1684511662988,old,1935
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,16,canary,1684511718338,1684511662988,old,2168
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,17,jaguar,1684511731222,1684511662988,old,12884
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,18,tiger,1684511734599,1684511662988,old,3377
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,19,alligator,1684511747958,1684511662988,old,13359
61099a5c04f32c99f34ce2a8,F,66,Delayed,1,20,lion,1684511751630,1684511662988,old,3672
62fc22181e486f654fd3b139,F,68,Delayed,1,1,cat,1684511282039,1684511277866,old,4173
62fc22181e486f654fd3b139,F,68,Delayed,1,2,dog,1684511283269,1684511277866,old,1230
62fc22181e486f654fd3b139,F,68,Delayed,1,3,elephant,1684511289545,1684511277866,old,6276
62fc22181e486f654fd3b139,F,68,Delayed,1,4,giraffe,1684511293627,1684511277866,old,4082
62fc22181e486f654fd3b139,F,68,Delayed,1,5,lion,1684511295781,1684511277866,old,2154
62fc22181e486f654fd3b139,F,68,Delayed,1,6,bird,1684511298664,1684511277866,old,2883
62fc22181e486f654fd3b139,F,68,Delayed,1,7,fish,1684511299982,1684511277866,old,1318
62fc22181e486f654fd3b139,F,68,Delayed,1,8,whale,1684511302081,1684511277866,old,2099
62fc22181e486f654fd3b139,F,68,Delayed,1,9,dolphin,1684511304770,1684511277866,old,2689
